編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPNMLRJRHJGFAU27CB,民意段,9.34,都市：商,100000,4010,持分移轉,03970009
RPPNMLRJRHJGFAU27CB,民意段,4.45,都市：商,100000,4010,持分移轉,03970010
RPOPMLQJRHJGFAU27CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPOPMLQJRHJGFAU27CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPOOMLQJRHJGFAU17CB,民意段,6.12,都市：商,100000,2625,持分移轉,03970009
RPOOMLQJRHJGFAU17CB,民意段,2.91,都市：商,100000,2625,持分移轉,03970010
RPQNMLTJRHJGFAU57CB,民意段,7.09,都市：商,100000,3042,持分移轉,03970009
RPQNMLTJRHJGFAU57CB,民意段,3.38,都市：商,100000,3042,持分移轉,03970010
RPPPMLQJRHJGFAU37CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPPPMLQJRHJGFAU37CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPPNMLSJRHJGFAU37CB,民意段,6.12,都市：商,100000,2625,持分移轉,03970009
RPPNMLSJRHJGFAU37CB,民意段,2.91,都市：商,100000,2625,持分移轉,03970010
RPRNMLTJRHJGFAU67CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPRNMLTJRHJGFAU67CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPWOMLQJRHJGFAU97CB,民意段,6.12,都市：商,100000,2625,持分移轉,03970009
RPWOMLQJRHJGFAU97CB,民意段,2.91,都市：商,100000,2625,持分移轉,03970010
RPPNMLTJRHJGFAU47CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPPNMLTJRHJGFAU47CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPSNMLTJRHJGFAU77CB,民意段,6.12,都市：商,100000,2625,持分移轉,03970009
RPSNMLTJRHJGFAU77CB,民意段,2.91,都市：商,100000,2625,持分移轉,03970010
RPTNMLTJRHJGFAU87CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPTNMLTJRHJGFAU87CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPPNMLNKRHJGFAU96CB,莊敬段,9.12,都市：商,100000,2597,持分移轉,03230000
RPPNMLKKRHJGFAU76DB,宜寧段,32.64,都市：商,10000,293,持分移轉,04440000
RPPNMLKKRHJGFAU76DB,宜寧段,2.08,都市：商,10000,293,持分移轉,04450000
RPQNMLSKRHJGFAU57CB,明義段,2.21,都市：商,100000,1015,持分移轉,10950000
RPQNMLSKRHJGFAU57CB,明義段,.29,都市：商,100000,1015,持分移轉,10950002
RPQNMLSKRHJGFAU57CB,明義段,3.42,都市：商,100000,1015,持分移轉,10960000
RPQNMLSKRHJGFAU57CB,明義段,.46,都市：商,100000,1015,持分移轉,10960002
RPQNMLSKRHJGFAU57CB,明義段,1.96,都市：商,100000,1015,持分移轉,10970000
RPQNMLSKRHJGFAU57CB,明義段,1.46,都市：商,100000,1015,持分移轉,10990000
RPQNMLSKRHJGFAU57CB,明義段,1.48,都市：商,100000,1015,持分移轉,11000000
RPUNMLTJRHJGFAU97CB,明義段,2.21,都市：商,100000,1015,持分移轉,10950000
RPUNMLTJRHJGFAU97CB,明義段,.29,都市：商,100000,1015,持分移轉,10950002
RPUNMLTJRHJGFAU97CB,明義段,3.42,都市：商,100000,1015,持分移轉,10960000
RPUNMLTJRHJGFAU97CB,明義段,.46,都市：商,100000,1015,持分移轉,10960002
RPUNMLTJRHJGFAU97CB,明義段,1.96,都市：商,100000,1015,持分移轉,10970000
RPUNMLTJRHJGFAU97CB,明義段,1.46,都市：商,100000,1015,持分移轉,10990000
RPUNMLTJRHJGFAU97CB,明義段,1.48,都市：商,100000,1015,持分移轉,11000000
RPPNMLQKRHJGFAU27CB,富國段,13.05,都市：商,10000,44,持分移轉,01220000
RPPNMLKKRHJGFAU66CB,明義段,2.21,都市：商,100000,1015,持分移轉,10950000
RPPNMLKKRHJGFAU66CB,明義段,.29,都市：商,100000,1015,持分移轉,10950002
RPPNMLKKRHJGFAU66CB,明義段,3.42,都市：商,100000,1015,持分移轉,10960000
RPPNMLKKRHJGFAU66CB,明義段,.46,都市：商,100000,1015,持分移轉,10960002
RPPNMLKKRHJGFAU66CB,明義段,1.96,都市：商,100000,1015,持分移轉,10970000
RPPNMLKKRHJGFAU66CB,明義段,1.46,都市：商,100000,1015,持分移轉,10990000
RPPNMLKKRHJGFAU66CB,明義段,1.48,都市：商,100000,1015,持分移轉,11000000
RPTNMLSKRHJGFAU87CB,富國段,13.05,都市：商,10000,44,持分移轉,01220000
RPSNMLNJRHJGFAU27DB,稻香段,74.40,都市：住,100000,7120,持分移轉,01280000
RPPNMLQJRHJGFAU17CB,明義段,1.39,都市：商,100000,638,持分移轉,10950000
RPPNMLQJRHJGFAU17CB,明義段,.19,都市：商,100000,638,持分移轉,10950002
RPPNMLQJRHJGFAU17CB,明義段,2.15,都市：商,100000,638,持分移轉,10960000
RPPNMLQJRHJGFAU17CB,明義段,.29,都市：商,100000,638,持分移轉,10960002
RPPNMLQJRHJGFAU17CB,明義段,1.23,都市：商,100000,638,持分移轉,10970000
RPPNMLQJRHJGFAU17CB,明義段,.92,都市：商,100000,638,持分移轉,10990000
RPPNMLQJRHJGFAU17CB,明義段,.93,都市：商,100000,638,持分移轉,11000000
RPRNMLSKRHJGFAU67CB,富國段,8.90,都市：商,10000,30,持分移轉,01220000
RPQNMLKKRHJGFAU76CB,明義段,2.21,都市：商,100000,1015,持分移轉,10950000
RPQNMLKKRHJGFAU76CB,明義段,.29,都市：商,100000,1015,持分移轉,10950002
RPQNMLKKRHJGFAU76CB,明義段,3.42,都市：商,100000,1015,持分移轉,10960000
RPQNMLKKRHJGFAU76CB,明義段,.46,都市：商,100000,1015,持分移轉,10960002
RPQNMLKKRHJGFAU76CB,明義段,1.96,都市：商,100000,1015,持分移轉,10970000
RPQNMLKKRHJGFAU76CB,明義段,1.46,都市：商,100000,1015,持分移轉,10990000
RPQNMLKKRHJGFAU76CB,明義段,1.48,都市：商,100000,1015,持分移轉,11000000
RPWNMLSKRHJGFAU18CB,富國段,12.75,都市：商,10000,43,持分移轉,01220000
RPSNMLSKRHJGFAU77CB,富國段,13.05,都市：商,10000,44,持分移轉,01220000
RPSNMLQJRHJGFAU47CB,民意段,6.12,都市：商,100000,2625,持分移轉,03970009
RPSNMLQJRHJGFAU47CB,民意段,2.91,都市：商,100000,2625,持分移轉,03970010
RPUNMLSKRHJGFAU97CB,富國段,13.05,都市：商,10000,44,持分移轉,01220000
RPVNMLSKRHJGFAU08CB,富國段,15.72,都市：商,10000,53,持分移轉,01220000
RPPNMLLLRHJGFAU96DB,福興段,27.06,都市：住,10000,281,持分移轉,06880000
RPOOMLSKRHJGFAU47CB,富國段,14.24,都市：商,10000,48,持分移轉,01220000
RPPNMLPJRHJGFAU07CB,仁恥段,3.04,都市：住,10000,181,持分移轉,06000000
RPPNMLPJRHJGFAU07CB,仁恥段,24.53,都市：住,10000,181,持分移轉,06010000
RPXNMLSKRHJGFAU28CB,富國段,12.75,都市：商,10000,43,持分移轉,01220000
RPPNMLNLRHJGFAU07CB,明義段,1.39,都市：商,100000,638,持分移轉,10950000
RPPNMLNLRHJGFAU07CB,明義段,.19,都市：商,100000,638,持分移轉,10950002
RPPNMLNLRHJGFAU07CB,明義段,2.15,都市：商,100000,638,持分移轉,10960000
RPPNMLNLRHJGFAU07CB,明義段,.29,都市：商,100000,638,持分移轉,10960002
RPPNMLNLRHJGFAU07CB,明義段,1.23,都市：商,100000,638,持分移轉,10970000
RPPNMLNLRHJGFAU07CB,明義段,.92,都市：商,100000,638,持分移轉,10990000
RPPNMLNLRHJGFAU07CB,明義段,.93,都市：商,100000,638,持分移轉,11000000
RPRNMLNLRHJGFAU27CB,主權段,13.78,都市：商,100000,818,持分移轉,07510000
RPRNMLNJRHJGFAU17DB,稻香段,74.40,都市：住,100000,7120,持分移轉,01280000
RPQNMLNLRHJGFAU17CB,宜昌段,24.13,都市：住,1000000,8617,持分移轉,05900000
RPPNMLOLRHJGFAU17CB,宜昌段,36.90,都市：住,1000000,13179,持分移轉,05900000
RPQNMLOLRHJGFAU27CB,宜昌段,37.56,都市：住,1000000,13416,持分移轉,05900000
RPUNMLRJIIJGFAU96CB,富國段,10.97,都市：商,10000,37,持分移轉,01220000
RPWNMLRJIIJGFAU17CB,富國段,12.75,都市：商,10000,43,持分移轉,01220000
RPOOMLRJIIJGFAU09CB,富國段,11.86,都市：商,10000,40,持分移轉,01220000
RPRNMLRJIIJGFAU66CB,仁廉段,26.56,都市：住,100000,1682,持分移轉,09710000
RPSNMLRJIIJGFAU76CB,仁廉段,26.56,都市：住,100000,1682,持分移轉,09710000
RPXNMLRJIIJGFAU27CB,富國段,10.68,都市：商,10000,36,持分移轉,01220000
RPQNMLRJIIJGFAU56CB,國股段,29.56,都市：住,510,19,持分移轉,04310000
RPTNMLRJIIJGFAU86CB,明義段,2.21,都市：商,100000,1015,持分移轉,10950000
RPTNMLRJIIJGFAU86CB,明義段,.29,都市：商,100000,1015,持分移轉,10950002
RPTNMLRJIIJGFAU86CB,明義段,3.42,都市：商,100000,1015,持分移轉,10960000
RPPNMLTKRHJGFAU57CB,裕民段,16.55,都市：商,10000,1041,持分移轉,04470000
RPTNMLRJIIJGFAU86CB,明義段,.46,都市：商,100000,1015,持分移轉,10960002
RPTNMLRJIIJGFAU86CB,明義段,1.96,都市：商,100000,1015,持分移轉,10970000
RPTNMLRJIIJGFAU86CB,明義段,1.46,都市：商,100000,1015,持分移轉,10990000
RPTNMLRJIIJGFAU86CB,明義段,1.48,都市：商,100000,1015,持分移轉,11000000
RPROMLRJIIJGFAU76CB,永興段,19.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,3490,持分移轉,10750000
RPVNMLRJIIJGFAU07CB,富國段,10.97,都市：商,10000,37,持分移轉,01220000
RPROMLRJIIJGFAU76CB,永興段,1.32,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,3490,持分移轉,10780000
RPPNMLKMRHJGFAU86CB,明義段,3.21,都市：商,100000,1474,持分移轉,10950000
RPPNMLKMRHJGFAU86CB,明義段,.43,都市：商,100000,1474,持分移轉,10950002
RPPNMLKMRHJGFAU86CB,明義段,4.97,都市：商,100000,1474,持分移轉,10960000
RPPNMLKMRHJGFAU86CB,明義段,.66,都市：商,100000,1474,持分移轉,10960002
RPPNMLKMRHJGFAU86CB,明義段,2.84,都市：商,100000,1474,持分移轉,10970000
RPPNMLKMRHJGFAU86CB,明義段,2.12,都市：商,100000,1474,持分移轉,10990000
RPPNMLKMRHJGFAU86CB,明義段,2.15,都市：商,100000,1474,持分移轉,11000000
RPPOMLRJIIJGFAU56CB,富國段,8.90,都市：商,10000,30,持分移轉,01220000
RPPNMLRJIIJGFAU56DB,宜寧段,27.07,都市：商,10000,243,持分移轉,04440000
RPPNMLRJIIJGFAU56DB,宜寧段,1.73,都市：商,10000,243,持分移轉,04450000
RPQNMLSJIIJGFAU66CB,國股段,38.89,都市：住,510,25,持分移轉,04310000
RPRNMLTJIIJGFAU86CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPRNMLTJIIJGFAU86CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPPNMLTJIIJGFAU66CB,宜昌段,36.90,都市：住,1000000,13179,持分移轉,05900000
RPSNMLTJIIJGFAU96CB,莊敬段,9.20,都市：住,100000,2779,持分移轉,04690000
RPSNMLTJIIJGFAU96CB,莊敬段,10.45,都市：住,100000,2779,持分移轉,04690006
RPUNMLTJIIJGFAU17CB,國股段,29.56,都市：住,510,19,持分移轉,04310000
RPQNMLTJIIJGFAU76CB,民意段,6.25,都市：商,100000,2683,持分移轉,03970009
RPQNMLTJIIJGFAU76CB,民意段,2.98,都市：商,100000,2683,持分移轉,03970010
RPPNMLPKIIJGFAU98CB,林森段,18.32,都市：住,10000,1047,持分移轉,01130000
RPPNMLQKIIJGFAU09CB,林森段,18.32,都市：住,10000,1047,持分移轉,01130000
RPSNMLPKIIJGFAU66CB,林森段,18.32,都市：住,10000,1047,持分移轉,01130000
RPQNMLPKIIJGFAU09CB,林森段,18.32,都市：住,10000,1047,持分移轉,01130000
RPRNMLPKIIJGFAU56CB,林森段,25.43,都市：住,10000,1453,持分移轉,01130000
RPPNMLSKIIJGFAU66CB,富國段,15.72,都市：商,10000,53,持分移轉,01220000
RPQNMLSKIIJGFAU76CB,富國段,16.02,都市：商,10000,54,持分移轉,01220000
RPQNMLQKIIJGFAU56CB,林森段,25.43,都市：住,10000,1453,持分移轉,01130000
RPPNMLMLIIJGFAU88DB,宜寧段,18.38,都市：住,10000,165,持分移轉,04440000
RPPNMLMLIIJGFAU88DB,宜寧段,1.17,都市：住,10000,165,持分移轉,04450000
RPRNMLQKIIJGFAU66CB,林森段,25.43,都市：住,10000,1453,持分移轉,01130000
RPPNMLPJJIJGFAU09DB,嘉平段,84.75,都市：住,4,1,持分移轉,05240000
RPPNMLOJJIJGFAU98DB,新興段,35.36,都市：住,835,22,持分移轉,01300000
RPQNMLPJJIJGFAU56DB,嘉平段,84.75,都市：住,4,1,持分移轉,05240000
RPPNMLMLIIJGFAU78CB,裕民段,28.50,都市：住,100000,3141,持分移轉,02490002
RPSNMLQKIIJGFAU76CB,林森段,25.43,都市：住,10000,1453,持分移轉,01130000
RPPNMLLKJIJGFAU68CB,民德段,31.15,都市：住,10000,538,持分移轉,05770003
RPPNMLLLIIJGFAU68CB,主權段,26.35,都市：商,100000,1565,持分移轉,07510000
RPQNMLLKJIJGFAU88DB,嘉平段,84.75,都市：住,4,1,持分移轉,05240000
RPQNMLLKJIJGFAU78CB,裕民段,28.58,都市：住,100000,3149,持分移轉,02490002
RPPNMLLKJIJGFAU78DB,宜寧段,18.38,都市：商,10000,165,持分移轉,04440000
RPPNMLLKJIJGFAU78DB,宜寧段,1.17,都市：商,10000,165,持分移轉,04450000
RPPNMLMLJIJGFAU98DB,民意段,24.63,都市：住,100000,2792,持分移轉,08260004
RPPNMLRLJIJGFAU76CB,仁恥段,3.01,都市：住,10000,179,持分移轉,06000000
RPPNMLRLJIJGFAU76CB,仁恥段,24.25,都市：住,10000,179,持分移轉,06010000
RPPNMLRJJIJGFAU66DB,稻香段,80.57,都市：住,100000,7710,持分移轉,01280000
RPPNMLMKJIJGFAU78CB,裕民段,26.78,都市：住,100000,4114,持分移轉,05590000
RPPNMLSKRHJGFAU47CB,明義段,3.21,都市：商,100000,1474,持分移轉,10950000
RPPNMLSKRHJGFAU47CB,明義段,.43,都市：商,100000,1474,持分移轉,10950002
RPPNMLSKRHJGFAU47CB,明義段,4.97,都市：商,100000,1474,持分移轉,10960000
RPPNMLSKRHJGFAU47CB,明義段,.66,都市：商,100000,1474,持分移轉,10960002
RPPNMLSKRHJGFAU47CB,明義段,2.84,都市：商,100000,1474,持分移轉,10970000
RPPNMLSKRHJGFAU47CB,明義段,2.12,都市：商,100000,1474,持分移轉,10990000
RPPNMLSKRHJGFAU47CB,明義段,2.15,都市：商,100000,1474,持分移轉,11000000
