編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPWPMLQLJIJGFAU57DA,,41.03,集合住宅,鋼筋混凝土造,113年9月26日,五層,三層 陽台,全筆移轉
RPWPMLQLJIJGFAU57DA,,20.43,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPQNMLPKJIJGFAU56DA,53,87.41,住家用,鋼筋混凝土加強磚造,61年2月10日,二層,一層 二層 騎樓,全筆移轉
RPQQMLQLJIJGFAU07DA,,57.64,集合住宅,鋼筋混凝土造,113年9月26日,五層,二層 陽台,全筆移轉
RPQQMLQLJIJGFAU07DA,,18.78,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPTNMLMJKIJGFAU56DA,48,111.56,住商用,鋼筋混凝土加強磚造,66年2月8日,二層,一層 二層 騎樓,全筆移轉
RPQPMLQLJIJGFAU96DA,,30.63,集合住宅,鋼筋混凝土造,113年9月26日,五層,三層 陽台,全筆移轉
RPPOMLQLJIJGFAU76DA,,25.78,集合住宅,鋼筋混凝土造,113年9月26日,五層,一層,全筆移轉
RPPOMLQLJIJGFAU76DA,,23.94,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPQPMLQLJIJGFAU96DA,,19.20,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPSNMLMJKIJGFAU09DA,43,75.76,住家用,鋼筋混凝土造,70年8月1日,四層,三層,全筆移轉
RPSNMLMJKIJGFAU09DA,43,16.37,共有部份,鋼筋混凝土造,70年8月1日,四層,,持分移轉
RPVNMLOJKIJGFAU96DA,29,561.89,住商用,鋼筋混凝土造,84年8月29日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPQOMLNJKIJGFAU09DA,30,8.86,避難室、停車場,鋼筋混凝土造,83年6月11日,九層,地下二層,持分移轉
RPQOMLNJKIJGFAU09DA,30,85.64,住家用,鋼筋混凝土造,83年6月11日,九層,七層 陽台,全筆移轉
RPQOMLNJKIJGFAU09DA,30,8.12,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPQOMLNJKIJGFAU09DA,30,12.73,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPXNMLOJKIJGFAU17DA,32,53.08,住家用,鋼筋混凝土造,82年1月11日,九層,七層 陽台,全筆移轉
RPXNMLOJKIJGFAU17DA,32,13.91,共有部份,鋼筋混凝土造,82年1月11日,九層,,持分移轉
RPUOMLNJKIJGFAU86DA,6,35.39,集合住宅,鋼筋混凝土造,108年3月25日,七層,三層 陽台,全筆移轉
RPUOMLNJKIJGFAU86DA,6,16.49,本共有部分之項目有台電受電室、電信室、電梯安全梯、梯廳及防空避難室等５項,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPUOMLNJKIJGFAU86DA,6,2.78,停車空間,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPRPMLQLJIJGFAU07DA,,57.64,集合住宅,鋼筋混凝土造,113年9月26日,五層,四層 陽台,全筆移轉
RPRPMLQLJIJGFAU07DA,,13.62,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPVOMLQLJIJGFAU37DA,,30.63,集合住宅,鋼筋混凝土造,113年9月26日,五層,二層 陽台,全筆移轉
RPVOMLQLJIJGFAU37DA,,19.20,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPVPMLQLJIJGFAU47DA,,57.64,集合住宅,鋼筋混凝土造,113年9月26日,五層,三層 陽台,全筆移轉
RPVPMLQLJIJGFAU47DA,,18.78,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPSPMLQLJIJGFAU17DA,,56.56,集合住宅,鋼筋混凝土造,113年9月26日,五層,五層 陽台,全筆移轉
RPPNMLTLJIJGFBU07DA,12,93.73,農業設施－集貨運銷處理室,鋼鐵造有牆,101年7月10日,一層,一層,持分移轉
RPSPMLQLJIJGFAU17DA,,14.04,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPWOMLNJKIJGFAU07DA,40,95.82,住家用,鋼筋混凝土加強磚造,73年10月18日,二層,一層 二層,全筆移轉
RPUNMLQJKIJGFAU07DA,39,132.08,住家用,鋼筋混凝土造,74年7月5日,二層,一層 二層 陽台,全筆移轉
RPTNMLOJRHJGFAU37DA,47,92.74,住家用,鋼筋混凝土加強磚造,66年9月6日,二層,一層 二層,全筆移轉
RPPNMLTKRHJGFAU67EA,44,101.91,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPPNMLSKRHJGFCU67DA,41,104.85,住商用,加強磚造,72年12月21日,二層,一層 二層 陽台 騎樓,全筆移轉
RPPNMLQJRHJGFBU27DA,25,140.72,住家用,鋼筋混凝土造,89年1月26日,三層,一層 二層 三層 陽台,全筆移轉
RPVOMLQJRHJGFAU87DA,1,59.59,供特定人長期住宿之場所（集合住宅）,鋼筋混凝土造,113年2月7日,七層,四層 陽台,全筆移轉
RPVOMLQJRHJGFAU87DA,1,30.15,共有部份,鋼筋混凝土造,113年2月7日,七層,,持分移轉
RPQOMLQJRHJGFAU37DA,10,222.31,住家用,鋼筋混凝土造,103年11月19日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLPLRHJGFCU87DA,7,426.49,住家用,鋼筋混凝土造,106年3月20日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPRNMLQJRHJGFAU37DA,6,34.90,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPUOMLNKRHJGFAU57DA,26,34.65,住家用,鋼筋混凝土造,87年10月6日,五層,四層 陽台,全筆移轉
RPUOMLNKRHJGFAU57DA,26,18.04,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPWNMLRJIIJGFAU17DA,33,63.02,住家用,鋼筋混凝土造,81年1月21日,六層,五層 陽台,全筆移轉
RPWNMLRJIIJGFAU17DA,33,33.78,共有部份,鋼筋混凝土造,81年1月21日,六層,,持分移轉
RPXOMLNKRHJGFAU87DA,25,115.40,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPWNMLPLRHJGFAU97DA,36,4.54,共有部份,鋼筋混凝土造,77年11月25日,五層,,持分移轉
RPXOMLNKRHJGFAU87DA,25,13.51,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPWNMLPLRHJGFAU97DA,36,69.91,住家用,鋼筋混凝土造,77年11月25日,五層,四層 陽台,全筆移轉
RPXOMLNKRHJGFAU87DA,25,25.75,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPVOMLOJIIJGFAU86DA,33,280.38,住商用,鋼筋混凝土造,80年5月9日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPSOMLKMRHJGFAU27DA,30,23.32,住家用,鋼筋混凝土造,83年10月7日,九層,四層,全筆移轉
RPSOMLKMRHJGFAU27DA,30,11.28,共有部份,鋼筋混凝土造,83年10月7日,九層,,持分移轉
RPSOMLOJIIJGFAU56DA,29,105.33,住家用,鋼筋混凝土造,84年4月17日,六層,四層 陽台 花台,全筆移轉
RPSOMLOJIIJGFAU56DA,29,19.99,共有部份,鋼筋混凝土造,84年4月17日,六層,,持分移轉
RPVNMLOJIIJGFAU76DA,40,13.88,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPSOMLOJIIJGFAU56DA,29,13.32,共有部份,鋼筋混凝土造,84年4月17日,六層,,持分移轉
RPVNMLOJIIJGFAU76DA,40,82.31,住家用,鋼筋混凝土造,73年9月19日,五層,二層 陽台,全筆移轉
RPVNMLOJIIJGFAU76DA,40,11.22,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPWOMLKMRHJGFAU67DA,36,18.95,共有部份,鋼筋混凝土造,77年11月29日,七層,,持分移轉
RPWOMLKMRHJGFAU67DA,36,55.19,住家用,鋼筋混凝土造,77年11月29日,七層,六層 陽台,全筆移轉
RPQNMLOJIIJGFAU88DA,5,97.05,集合住宅,鋼筋混凝土造,108年8月29日,十層,一層 陽台,全筆移轉
RPQNMLOJIIJGFAU88DA,5,.32,警衛室,鋼筋混凝土造,108年8月29日,十層,一層,持分移轉
RPQNMLOJIIJGFAU88DA,5,29.70,本共有部分之項目有交誼廳、車道、梯廳、樓梯間、電梯間、受電室、電信機房、自來水箱、消防幫泵／發電機、屋頂突出物等,鋼筋混凝土造,108年8月29日,十層,,持分移轉
RPOOMLOJIIJGFAU78DA,44,100.05,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPWOMLNKRHJGFAU77DA,25,104.45,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPWOMLNKRHJGFAU77DA,25,13.51,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPSNMLRJIIJGFAU76DA,26,34.88,住家用,鋼筋混凝土造,87年10月6日,五層,四層 陽台,全筆移轉
RPWOMLNKRHJGFAU77DA,25,23.33,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPSNMLRJIIJGFAU76DA,26,18.21,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPVOMLKMRHJGFAU57DA,31,4.35,共有部份,鋼筋混凝土造,82年6月15日,五層,,持分移轉
RPVOMLKMRHJGFAU57DA,31,22.24,住家用,鋼筋混凝土造,82年6月15日,五層,五層,全筆移轉
RPXNMLOJIIJGFAU96DA,48,98.98,住家用,鋼筋混凝土加強磚造,66年1月18日,二層,一層 二層,全筆移轉
RPTNMLTJIIJGFAU07DA,30,20.09,住家用,鋼筋混凝土造,83年10月7日,九層,六層,全筆移轉
RPSNMLRLRHJGFAU77DA,38,74.71,住家用,鋼筋混凝土造,75年5月27日,五層,四層 陽台,全筆移轉
RPTNMLTJIIJGFAU07DA,30,9.17,共有部份,鋼筋混凝土造,83年10月7日,九層,,持分移轉
RPSNMLRLRHJGFAU77DA,38,7.65,共有部份,鋼筋混凝土造,75年5月27日,五層,,持分移轉
RPQNMLTJIIJGFAU76DA,3,43.91,集合住宅,鋼筋混凝土造,110年11月5日,十一層,六層 陽台,持分移轉
RPQNMLTJIIJGFAU76DA,3,18.76,共有部份,鋼筋混凝土造,110年11月5日,十一層,,持分移轉
RPQOMLQLRHJGFAU57DA,,67.58,集合住宅,鋼筋混凝土造,113年7月31日,十一層,六層 陽台,全筆移轉
RPQOMLQLRHJGFAU57DA,,26.67,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPUNMLTJIIJGFAU17DA,30,20.09,住家用,鋼筋混凝土造,83年10月7日,九層,六層,全筆移轉
RPUNMLTJIIJGFAU17DA,30,9.17,共有部份,鋼筋混凝土造,83年10月7日,九層,,持分移轉
RPQPMLSJIIJGFAU86DA,8,263.04,住家用,鋼筋混凝土造,105年10月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLRLRHJGFAU57DA,42,101.16,住家用,鋼筋混凝土加強磚造,71年10月24日,二層,一層 二層,全筆移轉
RPOPMLSJIIJGFAU66DA,8,266.28,住家用,鋼筋混凝土造,105年10月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTJIIJGFCU86DA,27,92.06,住商用,鋼筋混凝土加強磚造,87年1月22日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPQOMLPKIIJGFAU56DA,12,183.30,住家用,鋼筋混凝土造,101年9月5日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLKKIIJGFAU68DA,30,21.96,避難室、停車場,鋼筋混凝土造,83年6月11日,九層,地下二層,持分移轉
RPOOMLTJIIJGFAU66DA,31,81.76,住家用,鋼筋混凝土造,82年10月15日,五層,五層 陽台,全筆移轉
RPRNMLKKIIJGFAU68DA,30,6.45,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPOOMLTJIIJGFAU66DA,31,28.95,共有部份,鋼筋混凝土造,82年10月15日,五層,,持分移轉
RPRNMLKKIIJGFAU68DA,30,9.75,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPRNMLKKIIJGFAU68DA,30,68.10,住家用,鋼筋混凝土造,83年6月11日,九層,三層 陽台,全筆移轉
RPUPMLSKRHJGFAU18DA,30,87.52,住家用,鋼筋混凝土造,83年6月10日,五層,二層 陽台,全筆移轉
RPUPMLSKRHJGFAU18DA,30,13.45,共有部份,鋼筋混凝土造,83年6月10日,五層,,持分移轉
RPSNMLOKIIJGFAU56DA,31,92.50,住家用,鋼筋混凝土造,82年10月29日,七層,四層 陽台 花台,全筆移轉
RPSNMLOKIIJGFAU56DA,31,18.72,共有部份,鋼筋混凝土造,82年10月29日,七層,,持分移轉
RPWNMLLKIIJGFAU66DA,28,128.43,住家用,鋼筋混凝土造,85年10月12日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPWNMLOKIIJGFAU96DA,1,112.34,集合住宅,鋼筋混凝土造,112年10月13日,八層,四層 陽台,全筆移轉
RPWNMLOKIIJGFAU96DA,1,46.57,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPOOMLQKIIJGFAU09DA,33,112.98,住家用,鋼筋混凝土造,80年9月11日,四層,四層 陽台,全筆移轉
RPOOMLQKIIJGFAU09DA,33,17.57,共有部份,鋼筋混凝土造,80年9月11日,四層,,持分移轉
RPPNMLLKIIJGFAU58DA,19,203.36,住家用,鋼筋混凝土造,95年2月16日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTOMLQKIIJGFAU96DA,18,192.36,住家用,鋼筋混凝土造,95年4月26日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLPLRHJGFAU08DA,47,87.30,住家用,鋼筋混凝土加強磚造,66年9月26日,二層,一層 二層,全筆移轉
RPVNMLOLRHJGFAU77DA,51,172.80,住家用,鋼筋混凝土加強磚造,62年6月1日,二層,一層 二層 騎樓,全筆移轉
RPPNMLPKIIJGFAU98DA,11,208.22,住家用,鋼筋混凝土造,102年9月5日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPSNMLLLIIJGFAU98DA,50,101.20,住商用,鋼筋混凝土造,63年6月3日,二層,一層 二層 騎樓,全筆移轉
RPRNMLRKIIJGFAU76DA,13,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPRNMLRKIIJGFAU76DA,13,25.74,集合住宅,鋼筋混凝土造,101年1月19日,十層,六層 陽台,全筆移轉
RPRNMLRKIIJGFAU76DA,13,10.13,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPWNMLLLIIJGFAU76DA,30,290.18,住商用,鋼筋混凝土造,83年9月26日,五層,一層 二層 三層 四層 五層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPROMLPKIIJGFAU66DA,12,313.79,住家用,鋼筋混凝土造,101年11月28日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPUNMLOLRHJGFAU67DA,47,89.40,住家用,加強磚造,,一層,一層,全筆移轉
RPPNMLMLIIJGFAU78DA,,176.76,住宅,鋼筋混凝土造,113年8月14日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLNLIIJGFAU86DA,19,145.78,住家用,鋼筋混凝土造,94年6月6日,二層,一層 二層 陽台,全筆移轉
RPSOMLOLIIJGFAU76DA,26,35.42,住家用,鋼筋混凝土造,87年10月6日,五層,四層 陽台,全筆移轉
RPSOMLOLIIJGFAU76DA,26,18.55,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPPNMLOLIIJGFAU98DA,45,103.07,商業用,鋼筋混凝土加強磚造,68年4月13日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPRNMLQKIIJGFAU66DA,19,258.25,住家用,鋼筋混凝土造,94年4月21日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項,全筆移轉
RPQOMLNLIIJGFAU09DA,,161.68,住商用,,,三層,一層 二層 三層 騎樓,全筆移轉
RPVNMLSKIIJGFAU27DA,31,89.92,住家用,鋼筋混凝土造,82年12月15日,六層,六層 陽台,全筆移轉
RPVNMLSKIIJGFAU27DA,31,14.66,共有部份,鋼筋混凝土造,82年12月15日,六層,,持分移轉
RPVNMLSKIIJGFAU27DA,31,14.19,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPVNMLSKIIJGFAU27DA,31,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPVNMLSKIIJGFAU27DA,31,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPSQMLPLIIJGFAU07DA,15,207.77,住家用,鋼筋混凝土造,98年12月15日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQQMLPLIIJGFAU86DA,46,96.83,住家用,鋼筋混凝土加強磚造,67年5月22日,二層,一層 二層,全筆移轉
RPVOMLOLIIJGFAU07DA,1,155.12,住宅,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQOMLOKIIJGFAU09DA,5,74.06,集合住宅,鋼筋混凝土造,108年3月26日,七層,五層 陽台,全筆移轉
RPQOMLOKIIJGFAU09DA,5,28.40,本共有部分之項目有停車空間、機電設備空間、樓梯間、電梯間及升降設備機房等５項,鋼筋混凝土造,108年3月26日,七層,,持分移轉
RPQOMLOKIIJGFAU09DA,5,15.00,共有部份（停車空間）,鋼筋混凝土造,108年3月26日,七層,,持分移轉
RPVQMLPLIIJGFAU37DA,26,65.44,住家用,鋼筋混凝土造,87年4月3日,十層,三層 陽台,全筆移轉
RPVQMLPLIIJGFAU37DA,26,13.96,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPVQMLPLIIJGFAU37DA,26,5.83,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPXNMLSLIIJGFAU57DA,,248.05,集合住宅,鋼筋混凝土造,113年8月16日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLSLIIJGFAU86DA,23,58.64,住家用,鋼筋混凝土造,90年8月13日,七層,六層 陽台,全筆移轉
RPXNMLSLIIJGFAU57DA,,.29,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPQNMLSLIIJGFAU86DA,23,28.46,地下層、樓梯間、避難室、車位、屋頂突出物,鋼筋混凝土造,90年8月13日,七層,,持分移轉
RPSNMLTLIIJGFAU17DA,36,6.14,共有部份,鋼筋混凝土造,77年11月25日,五層,,持分移轉
RPUQMLPLIIJGFAU27DA,35,39.47,住家用,鋼筋混凝土造,78年11月4日,六層,四層 陽台,全筆移轉
RPSNMLTLIIJGFAU17DA,36,82.20,住家用,鋼筋混凝土造,77年11月25日,五層,一層,全筆移轉
RPUQMLPLIIJGFAU27DA,35,11.14,共有部份,鋼筋混凝土造,78年11月4日,六層,,持分移轉
RPWPMLPLIIJGFAU37DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,四層 陽台,全筆移轉
RPWPMLPLIIJGFAU37DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPUNMLKMIIJGFAU56DA,18,203.67,住商用,鋼筋混凝土造,96年1月2日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPXQMLPLIIJGFAU57DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,五層 陽台,全筆移轉
RPXQMLPLIIJGFAU57DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPUPMLPLIIJGFAU17DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,四層 陽台,全筆移轉
RPUPMLPLIIJGFAU17DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPPRMLPLIIJGFAU86DA,1,70.24,集合住宅,鋼筋混凝土造,113年2月1日,七層,四層 陽台,全筆移轉
RPPRMLPLIIJGFAU86DA,1,44.25,共有部份,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPPRMLPLIIJGFAU86DA,1,13.75,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPROMLRJIIJGFAU76DA,30,198.41,住家用,鋼筋混凝土造,83年11月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物 露台,全筆移轉
RPOOMLKMIIJGFAU68DA,11,288.15,住家用,鋼筋混凝土造,102年11月14日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVRMLPLIIJGFAU47DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,二層 陽台,全筆移轉
RPVRMLPLIIJGFAU47DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPPNMLLJJIJGFAU58DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPPNMLSLIIJGFAU76DA,36,124.99,住工用,鋼筋混凝土造,78年1月31日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLOJJIJGFAU88DA,10,379.93,住家用,鋼筋混凝土造,103年11月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLLJJIJGFAU66DA,44,89.20,住商用,鋼筋混凝土加強磚造,69年5月19日,二層,一層 二層 騎樓,全筆移轉
RPPOMLOJJIJGFAU98DA,37,160.12,住家用,鋼筋混凝土造,77年1月6日,三層,一層 二層 三層 陽台,全筆移轉
RPQRMLPLIIJGFAU96DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,五層 陽台,全筆移轉
RPQRMLPLIIJGFAU96DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPQRMLPLIIJGFAU96DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPVOMLSLIIJGFAU47DA,,47.90,集合住宅,鋼筋混凝土造,113年7月30日,五層,二層 陽台,全筆移轉
RPVOMLSLIIJGFAU47DA,,17.50,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPVOMLSLIIJGFAU47DA,,13.62,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPQNMLSKIIJGFAU76DA,,52.55,集合住宅,鋼筋混凝土造,113年7月30日,五層,四層 陽台,全筆移轉
RPQNMLSKIIJGFAU76DA,,19.07,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPPOMLNLIIJGFAU98DA,,52.55,集合住宅,鋼筋混凝土造,113年7月30日,五層,三層 陽台,全筆移轉
RPPOMLNLIIJGFAU98DA,,19.07,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPRNMLPJJIJGFCU76DA,,217.26,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSRMLPLIIJGFAU17DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,六層 陽台,全筆移轉
RPSRMLPLIIJGFAU17DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPSRMLPLIIJGFAU17DA,,15.00,共有部分（停車空間）,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPTOMLSLIIJGFAU27DA,,52.55,集合住宅,鋼筋混凝土造,113年7月30日,五層,二層 陽台,全筆移轉
RPWOMLSLIIJGFAU57DA,,47.90,集合住宅,鋼筋混凝土造,113年7月30日,五層,三層 陽台,全筆移轉
RPOPMLSLIIJGFAU86DA,,47.90,集合住宅,鋼筋混凝土造,113年7月30日,五層,四層 陽台,全筆移轉
RPTOMLSLIIJGFAU27DA,,19.07,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPWOMLSLIIJGFAU57DA,,17.50,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPOPMLSLIIJGFAU86DA,,17.50,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPTOMLSLIIJGFAU27DA,,20.81,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPWOMLSLIIJGFAU57DA,,13.62,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPOPMLSLIIJGFAU86DA,,13.62,共有部份,鋼筋混凝土造,113年7月30日,五層,,持分移轉
RPQNMLPJJIJGFCU66DA,,213.26,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLPJJIJGFCU86DA,,216.90,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUOMLSLIIJGFAU37DA,28,27.88,住家用,鋼筋混凝土造,85年5月17日,六層,五層 陽台,全筆移轉
RPUOMLSLIIJGFAU37DA,28,6.74,共有部份,鋼筋混凝土造,85年5月17日,六層,,持分移轉
RPOOMLTLIIJGFAU86DA,17,191.27,住家用,鋼筋混凝土造,96年11月14日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPTNMLQJJIJGFAU86DA,,71.63,集合住宅,鋼筋混凝土造,113年8月16日,五層,三層 陽台,全筆移轉
RPTNMLQJJIJGFAU86DA,,35.42,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPTNMLQJJIJGFAU86DA,,15.58,共有部分（停車空間）,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPUNMLPJJIJGFCU07DA,,252.83,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLQJJIJGFAU86DA,,.29,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPQNMLSJJIJGFAU76DA,7,208.42,住家用,鋼筋混凝土造,107年1月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLSJJIJGFAU37DA,25,59.29,住家用,鋼筋混凝土造,88年6月15日,五層,五層 陽台,全筆移轉
RPWNMLSJJIJGFAU37DA,25,10.36,共有部份,鋼筋混凝土造,88年6月15日,五層,,持分移轉
RPXOMLSLIIJGFAU67DA,18,183.06,住家用,鋼筋混凝土造,95年8月21日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPQOMLPJJIJGFAU56DA,40,78.98,住家用,鋼筋混凝土加強磚造,73年6月18日,二層,一層 二層,全筆移轉
RPQOMLSJJIJGFAU86DA,,237.78,集合住宅,鋼筋混凝土造,113年8月16日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQOMLSJJIJGFAU86DA,,.29,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPQOMLQJJIJGFAU66DA,31,61.23,住家用,鋼筋混凝土造,82年9月14日,五層,三層 陽台,全筆移轉
RPQOMLQJJIJGFAU66DA,31,8.17,共有部份,鋼筋混凝土造,82年9月14日,五層,,持分移轉
RPQNMLMKJIJGFAU88DA,46,81.76,住家用,鋼筋混凝土造,67年8月30日,二層,一層 二層,全筆移轉
RPOOMLSJJIJGFAU66DA,18,156.35,住家用,鋼筋混凝土造,96年2月13日,三層,一層 二層 三層 陽台,全筆移轉
RPROMLSJJIJGFAU96DA,30,48.31,住家用,鋼筋混凝土造,83年7月29日,九層,五層 陽台 花台,全筆移轉
RPROMLSJJIJGFAU96DA,30,12.77,共有部份,鋼筋混凝土造,83年7月29日,九層,,持分移轉
RPVNMLMKJIJGFAU76DA,43,125.13,住商用,鋼筋混凝土加強磚造,71年2月27日,二層,一層 二層 騎樓,全筆移轉
RPUOMLOJIIJGFAU76DA,53,67.74,住家用,鋼筋混凝土加強磚造,60年7月22日,二層,一層 二層,全筆移轉
RPSOMLRJIIJGFAU86DA,31,165.47,住商用,鋼筋混凝土造,82年12月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
