編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPSNMLSKJIJGFCU27DA,玉城段,47.00,都市：其他:住宅區,1,1,全筆移轉,14890000
RPSNMLSKJIJGFCU27DA,玉城段,8.00,都市：其他:住宅區,1,1,全筆移轉,14890001
RPSNMLMKJIJGFAU09DA,吉興段,9.17,都市：農,1,1,全筆移轉,03110070
RPPNMLSLJIJGFCU07DA,民南段,394.99,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,10220000
RPPNMLSLJIJGFCU07DA,民南段,2969.02,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,10220001
RPTRMLMKJIJGFAU96DA,自強段,5.63,都市：住,10000,34,持分移轉,00140000
RPPNMLQLJIJGFBU86EA,萬利段,267.88,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00900000
RPUOMLRLJIJGFAU37DA,宜昌段,5.75,都市：住,10000,496,持分移轉,06940000
RPUOMLRLJIJGFAU37DA,宜昌段,5.70,都市：住,10000,496,持分移轉,06950000
RPQNMLTKJIJGFCU27EA,玉璞段,19.67,都市：其他:住宅區,3,1,持分移轉,07820017
RPQNMLTKJIJGFCU27EA,玉璞段,12.00,都市：其他:住宅區,3,1,持分移轉,07820018
RPPNMLRLJIJGFCU96DA,興南段,368.61,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08040000
RPSPMLSKJIJGFAU27DA,富國段,8.42,都市：住,10000,153,持分移轉,00500000
RPQNMLRLJIJGFCU07DA,興南段,727.26,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08060000
RPQNMLRLJIJGFCU07DA,興南段,139.73,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08060002
RPRNMLRLJIJGFCU17DA,興南段,749.76,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08060003
RPSNMLOJKIJGFAU66DA,自強段,150.00,都市：住,1,1,全筆移轉,05310000
RPSNMLOJKIJGFAU66DA,自強段,12.00,都市：住,1,1,全筆移轉,05310004
RPSNMLRLJIJGFCU27DA,興南段,265.22,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08060004
RPWNMLOJKIJGFAU07DA,豐山段,108.60,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04940000
RPVOMLSKJIJGFAU47DA,烏杙段,158.00,都市：農,1,1,全筆移轉,01460000
RPQNMLTLJIJGFBU17DA,大安段,897.04,都市：其他:住宅區,1,1,全筆移轉,01250104
RPQNMLTLJIJGFBU17DA,大安段,109.79,都市：其他:住宅區,1,1,全筆移轉,01250122
RPQNMLTLJIJGFBU17DA,大安段,13.36,都市：其他:住宅區,1,1,全筆移轉,01250123
RPQNMLTLJIJGFBU17DA,大安段,46.00,都市：其他:住宅區,2,1,持分移轉,16680015
RPTNMLPJKIJGFAU86DA,自強段,5.63,都市：住,5000,17,持分移轉,00140000
RPSNMLOJKIJGFBU76DA,大安段,97.00,都市：其他:住宅區,1,1,全筆移轉,10340011
RPQNMLOJKIJGFCU66DA,富安段,31.53,都市：其他:商業區,1,1,全筆移轉,03950000
RPUNMLQLJIJGFAU17DA,福祥段,87.00,都市：住,1,1,全筆移轉,06900000
RPSNMLPJKIJGFAU76DA,東昌段,74.91,都市：農,6,1,持分移轉,07530004
RPXNMLOKJIJGFAU17DA,仁愛段,48.57,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,1872,持分移轉,00280000
RPPNMLPJKIJGFBU56DA,悅付南段,42.50,非都市：鄉村區 ; 非都市編定：乙種建築用地,3,1,持分移轉,08720000
RPUPMLQLJIJGFAU37DA,國股段,26.44,都市：住,756,52,持分移轉,02410000
RPXOMLSLJIJGFAU77DA,自強段,10.01,都市：住,10000,449,持分移轉,01080002
RPRNMLTLJIJGFAU17DA,大漢段,90.98,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01830000
RPQOMLSLJIJGFAU07DA,光英段,1062.71,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02080000
RPRNMLNJKIJGFAU09DA,林森段,125.00,都市：住,1,1,全筆移轉,22530000
RPTNMLOJKIJGFCU96DA,新舞鶴段,81.50,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06350001
RPPNMLMJKIJGFCU98DA,哈拉灣段,125.14,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,18920000
RPXNMLNJKIJGFAU07DA,仁義段,8.00,都市：住,1,1,全筆移轉,12020002
RPXNMLNJKIJGFAU07DA,仁義段,2.00,都市：住,1,1,全筆移轉,12020003
RPRNMLPJKIJGFAU66DA,吳全段,13.78,都市：農,10000,104,持分移轉,09510000
RPOOMLOJKIJGFAU98DA,民享段,12.37,都市：商,10000,222,持分移轉,05120000
RPRNMLRKIIJGFCU96DA,古風段,369.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00460002
RPRNMLRKIIJGFCU96DA,古風段,9699.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00460003
RPRNMLRKIIJGFCU96DA,清水段,5073.33,非都市：山坡地保育區 ; 非都市編定：農牧用地,3,1,持分移轉,06190000
RPPNMLRKIIJGFAU66EA,福南段,379.48,非都市：特定農業區 ; 非都市編定：農牧用地,36,3,持分移轉,05260000
RPQNMLRKIIJGFCU86DA,古風段,9700.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,00460000
RPPNMLPJKIJGFCU76EA,玉城段,119.00,都市：其他:住宅區,1,1,全筆移轉,12980009
RPPNMLQKIIJGFBU66EA,新庄段,710.61,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07570000
RPQNMLLLIIJGFAU88EA,國股段,323.12,都市：其他:公園兼兒童遊樂場用地,2,1,持分移轉,02280000
RPQNMLLLIIJGFAU88EA,國股段,515.42,都市：其他:公園兼兒童遊樂場用地,2,1,持分移轉,02310000
RPQNMLLLIIJGFAU88EA,國股段,177.53,都市：其他:公園兼兒童遊樂場用地,2,1,持分移轉,02330000
RPQNMLLLIIJGFAU88EA,國股段,13.65,都市：其他:公園兼兒童遊樂場用地,2,1,持分移轉,02350000
RPPNMLMLIIJGFCU98DA,瑞祥段,1642.38,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03500000
RPRNMLQJKIJGFAU76DA,富國段,115.00,都市：住,1,1,全筆移轉,01560000
RPTNMLQJKIJGFAU96DA,主商段,4.78,都市：商,10000,39,持分移轉,07060000
RPTNMLQJKIJGFAU96DA,主商段,.17,都市：其他:道路用地,10000,39,持分移轉,07060002
RPQOMLLLJIJGFAU98DA,林森段,5.20,都市：其他:道路用地,15,6,持分移轉,18710000
RPQOMLLLJIJGFAU98DA,林森段,3.11,都市：其他:道路用地,10000,4448,持分移轉,37740000
RPXNMLOKIIJGFAU07DA,太昌段,539.00,都市：農,12,2,持分移轉,18920000
RPSNMLQKIIJGFAU76DA,嘉南段,4.00,都市：住,1,1,全筆移轉,04820004
RPRNMLNLIIJGFCU66DA,神農段,6409.46,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03520000
RPQNMLNLIIJGFCU56DA,民南段,6949.06,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04290000
RPQNMLNLIIJGFCU56DA,民南段,2218.03,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04320000
RPQOMLKLJIJGFAU88DA,天佑段,1064.34,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11310001
RPTNMLQKIIJGFAU86DA,嘉南段,10.00,都市：住,1,1,全筆移轉,04820003
RPUNMLQKIIJGFAU96DA,富國段,11.76,都市：住,10000,98,持分移轉,01900000
RPQNMLMLIIJGFCU09DA,玉昌段,100.61,都市：其他:住宅區,90,5,持分移轉,03840002
RPQNMLMLIIJGFCU09DA,玉昌段,3.44,都市：其他:住宅區,90,5,持分移轉,03840008
RPQNMLLLIIJGFAU78DA,仁恥段,31.00,都市：住,996,31,持分移轉,02610000
RPPNMLPLIIJGFBU66EA,悅付南段,270.55,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08590000
RPPNMLKMIIJGFAU78EA,樹人段,4.44,都市：商,10000,244,持分移轉,07000000
RPPNMLPLIIJGFBU56DA,新豐段,851.46,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,03790000
RPPNMLKMIIJGFAU78EA,樹人段,4.05,都市：商,10000,244,持分移轉,07010000
RPPNMLPLIIJGFBU56DA,新豐段,30.65,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,03800002
RPPNMLPLIIJGFBU56DA,浴海段,1255.66,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,08620000
SPPNMLSLIIJGFBU96DA,水車段,3305.80,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07740001
RPPNMLSLIIJGFBU86DA,水車段,495.90,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,07730001
RPRNMLNLIIJGFAU09DA,東華段,431.56,都市：農,200,25,持分移轉,10690000
RPVNMLMLIIJGFAU76DA,慶豐段,90.00,都市：住,1,1,全筆移轉,06130001
RPVOMLMLIIJGFAU86DA,四維段,278.49,都市：農,1,1,全筆移轉,06720000
RPXNMLMLIIJGFAU96DA,富國段,2.84,都市：商,10000,17,持分移轉,03090000
RPTOMLOLIIJGFAU86DA,樹人段,37.38,都市：住,8,1,持分移轉,01810007
RPXNMLNLIIJGFAU07DA,民享段,27.68,都市：商,10000,497,持分移轉,05120000
RPOOMLNLIIJGFAU88DA,仁恥段,14.00,都市：其他:道路用地,1,1,全筆移轉,02950006
RPOQMLPLIIJGFAU66DA,富國段,15.36,都市：住,10000,128,持分移轉,01900000
RPPNMLKMIIJGFCU88DA,源城段,1759.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01080000
RPPNMLKMIIJGFCU88DA,源城段,20.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01080002
RPPNMLKMIIJGFCU88DA,源城段,3330.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01090000
RPVNMLRKIIJGFAU17DA,富國段,17.43,都市：住,10000,216,持分移轉,04810000
RPQNMLTLIIJGFAU96DA,仁恥段,14.00,都市：其他:道路用地,1,1,全筆移轉,02950008
RPXNMLKMIIJGFAU86DA,主商段,34.50,都市：住,2,1,持分移轉,13120000
RPPNMLLJJIJGFBU68DA,北林段,598.07,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08510000
RPXNMLKMIIJGFAU86DA,主商段,1.00,都市：其他:道路用地,2,1,持分移轉,13120001
RPQNMLKMIIJGFCU98DA,萬寧段,19.83,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,02430000
RPPNMLTLIIJGFAU86DA,國光段,2.27,都市：商,10000,56,持分移轉,00450000
RPPNMLKMIIJGFAU68DA,國光段,66.94,都市：商,16,1,持分移轉,00360000
RPOOMLPKIIJGFAU98DA,民勤段,40.00,都市：住,1,1,全筆移轉,07050000
RPROMLRKIIJGFAU86DA,主商段,296.00,都市：其他:住宅區,1,1,全筆移轉,12380000
RPROMLRKIIJGFAU86DA,主商段,1.00,都市：其他:道路用地,1,1,全筆移轉,12380012
RPROMLRKIIJGFAU86DA,主商段,1.00,都市：其他:道路用地,1,1,全筆移轉,12380013
RPROMLRKIIJGFAU86DA,主商段,1.00,都市：其他:道路用地,1,1,全筆移轉,12440003
RPPNMLLJJIJGFCU88EA,瑞良段,36.28,都市：其他:文小用地,1,1,全筆移轉,06690000
RPPNMLLJJIJGFCU88EA,瑞良段,170.20,都市：其他:商業區,1,1,全筆移轉,06700000
RPVOMLOJJIJGFAU96DA,富國段,3.67,都市：商,1000,13,持分移轉,02380004
RPTNMLLJJIJGFAU98DA,太昌段,63.00,都市：住,1,1,全筆移轉,02570000
RPQNMLOJJIJGFAU98DA,裕民段,8.35,都市：商,260,10,持分移轉,04970001
RPXNMLOJJIJGFAU07DA,須美基段,18.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06130001
RPXNMLOJJIJGFAU07DA,須美基段,192.22,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06150000
RPXOMLKMIIJGFAU96DA,嘉南段,86.00,都市：住,1,1,全筆移轉,08510002
RPQNMLPJJIJGFBU56DA,溪州段,969.31,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07470000
RPQNMLLJJIJGFBU78DA,西富段,1050.26,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02530001
RPVPMLPLIIJGFAU27DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPXPMLPLIIJGFAU47DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPVPMLPLIIJGFAU27DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPXPMLPLIIJGFAU47DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPUOMLOJJIJGFAU86DA,富國段,3.95,都市：商,1000,14,持分移轉,02380004
RPPNMLKMIIJGFBU78DA,水廣段,2454.15,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06800000
RPXOMLPLIIJGFAU37DA,慈惠段,14.09,都市：住,100000,4139,持分移轉,05600015
RPTPMLPLIIJGFAU07DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPXOMLPLIIJGFAU37DA,慈惠段,28.23,都市：住,100000,4139,持分移轉,05610015
RPTPMLPLIIJGFAU07DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPQPMLPLIIJGFAU76DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPQPMLPLIIJGFAU76DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPTOMLMLIIJGFAU66DA,碧雲段,25.43,都市：住,100000,13039,持分移轉,04740000
RPXOMLOJJIJGFAU17DA,富國段,3.17,都市：商,10000,19,持分移轉,03090000
RPPNMLTLIIJGFCU07DA,民北段,365.18,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03480001
RPVNMLPJJIJGFAU96DA,主商段,13.56,都市：商,100000,645,持分移轉,07070000
RPSPMLPLIIJGFAU96DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPSPMLPLIIJGFAU96DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPPOMLKMIIJGFAU78DA,福興段,104.00,都市：住,1,1,全筆移轉,10880000
RPWOMLOJJIJGFAU07DA,上崇德段,73.30,都市：住,8,1,持分移轉,08100000
RPWOMLOJJIJGFAU07DA,上崇德段,2.17,都市：其他:道路用地,8,1,持分移轉,08100001
RPWOMLOJJIJGFAU07DA,上崇德段,12.34,都市：其他:道路用地,8,1,持分移轉,08750000
RPPOMLPKIIJGFAU09DA,南埔段,97.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,25660005
RPXNMLPJJIJGFCU37DA,玉昌段,312.00,都市：其他:住宅區,1,1,全筆移轉,07480006
RPPNMLRJJIJGFCU86EA,興北段,2202.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,17940000
RPPNMLQJJIJGFCU66DA,瑞良段,143.00,都市：其他:農業區,1,1,全筆移轉,00590000
RPPNMLQJJIJGFCU66DA,瑞良段,284.60,都市：其他:農業區,1,1,全筆移轉,00650010
RPPNMLQJJIJGFCU66DA,瑞良段,228.67,都市：其他:農業區,1,1,全筆移轉,00650013
RPOPMLPLIIJGFAU56DA,慈惠段,14.09,都市：住,100000,4139,持分移轉,05600015
RPOPMLPLIIJGFAU56DA,慈惠段,28.23,都市：住,100000,4139,持分移轉,05610015
RPPOMLPJJIJGFAU09DA,加灣段,326.03,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,06310000
RPXNMLLJJIJGFAU76DA,福興段,23.17,都市：住,100000,9946,持分移轉,09690000
RPXNMLLJJIJGFAU76DA,福興段,61.67,都市：住,100000,9946,持分移轉,09700000
RPRPMLPLIIJGFAU86DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPPOMLRJJIJGFAU66DA,自強段,20.43,都市：住,10000,430,持分移轉,04450000
RPXNMLLJJIJGFAU76DA,福興段,15.42,都市：住,100000,9946,持分移轉,09710000
RPRPMLPLIIJGFAU86DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPQNMLQJJIJGFAU56DA,富國段,16.89,都市：住,10000,410,持分移轉,00570000
RPRNMLQJJIJGFAU66DA,富國段,4.28,都市：住,10000,53,持分移轉,04810000
RPUNMLQJJIJGFAU96DA,加灣段,89.66,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,11360000
RPPPMLSLIIJGFAU96DA,碧雲段,23.32,都市：住,100000,11961,持分移轉,04740000
RPUNMLRJJIJGFAU07DA,樹人段,10.05,都市：商,1000,23,持分移轉,05630000
RPUNMLSJJIJGFAU17DA,林森段,93.00,都市：住,1,1,全筆移轉,20320000
RPSNMLSJJIJGFAU96DA,南埔段,125.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,25620019
RPQNMLKMIIJGFBU88DA,大安段,2.00,都市：其他:住宅區,1,1,全筆移轉,10960032
RPPNMLRJJIJGFAU56DA,光榮段,1090.81,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08720000
RPPNMLRJJIJGFBU66DA,南富段,7355.85,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00340000
RPQNMLKMIIJGFBU88DA,大安段,70.00,都市：其他:住宅區,1,1,全筆移轉,10970002
RPPNMLSJJIJGFBU86EA,鳳仁段,13.00,都市：其他:道路用地,1,1,全筆移轉,09530000
RPVNMLSJJIJGFAU27DA,吳全段,14.31,都市：農,10000,108,持分移轉,09510000
RPTNMLLKJIJGFAU09DA,仁義段,94.00,都市：住,1,1,全筆移轉,13070000
RPVNMLLKJIJGFAU66DA,上崇德段,298.00,都市：住,1,1,全筆移轉,05390000
RPPNMLLKJIJGFBU88EA,馬遠段,4120.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,06160000
SPPNMLLKJIJGFBU98EA,馬遠段,2970.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,05990000
RPPOMLSJJIJGFAU76DA,福興段,7.23,都市：住,100000,3102,持分移轉,09690000
RPPOMLSJJIJGFAU76DA,福興段,19.23,都市：住,100000,3102,持分移轉,09700000
RPWNMLLKJIJGFAU76DA,海濱段,261.59,非都市：一般農業區 ; 非都市編定：農牧用地,3,2,持分移轉,00110000
RPPOMLSJJIJGFAU76DA,福興段,4.81,都市：住,100000,3102,持分移轉,09710000
RPWNMLLKJIJGFAU76DA,海濱段,265.15,非都市：一般農業區 ; 非都市編定：農牧用地,3,2,持分移轉,00160000
RPWNMLMKJIJGFAU86DA,宜安段,26.39,都市：住,10000,130,持分移轉,05940000
RPOOMLRJJIJGFAU56DA,國光段,70.12,都市：住,8,1,持分移轉,00290004
RPPNMLLKJIJGFCU88DA,青蓮段,233.00,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,01940000
RPPNMLQJJIJGFAU09DA,慈雲段,107.82,都市：住,1,1,全筆移轉,05430000
RPTNMLMKJIJGFAU56DA,廣安段,170.22,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,00740000
RPSNMLMKJIJGFCU66DA,玉城段,59.00,都市：其他:住宅區,1,1,全筆移轉,12550000
RPSNMLMKJIJGFCU66DA,玉城段,28.00,都市：其他:住宅區,1,1,全筆移轉,12600000
RPPNMLMKJIJGFBU88DA,馬遠段,5022.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,13330494
RPPQMLPLIIJGFAU76DA,慈惠段,21.09,都市：住,100000,6198,持分移轉,05600015
RPPQMLPLIIJGFAU76DA,慈惠段,42.27,都市：住,100000,6198,持分移轉,05610015
RPQNMLMKJIJGFCU09DA,神農段,6877.23,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08650000
RPSRMLMKJIJGFAU86DA,莊敬段,13.03,都市：住,10000,380,持分移轉,01730000
RPSRMLMKJIJGFAU86DA,莊敬段,5.62,都市：住,10000,380,持分移轉,01780004
RPWNMLRJJIJGFAU27DA,仁和段,141.70,都市：農,1,1,全筆移轉,01860008
RPPNMLPKJIJGFCU76EA,埔頭段,285.09,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05440000
RPRNMLMKJIJGFAU98DA,富國段,15.88,都市：住,8,1,持分移轉,00620005
RPRNMLMKJIJGFAU98DA,富國段,17.00,都市：住,8,1,持分移轉,00620006
RPXOMLSKJIJGFAU67DA,忠孝段,47.08,都市：農,14,1,持分移轉,08640000
RPXOMLSKJIJGFAU67DA,忠孝段,302.10,都市：農,1,1,全筆移轉,08640014
RPORMLPLIIJGFAU76DA,慈惠段,18.66,都市：住,100000,5484,持分移轉,05600015
RPPNMLNLIIJGFAU88DA,仁恥段,73.00,都市：住,1,1,全筆移轉,02120026
RPORMLPLIIJGFAU76DA,慈惠段,37.40,都市：住,100000,5484,持分移轉,05610015
RPOOMLTKJIJGFAU86DA,碧雲段,111.00,都市：住,1,1,全筆移轉,00030006
RPPOMLOKJIJGFAU09DA,富國段,21.62,都市：住,5000,154,持分移轉,01710000
RPOOMLPKJIJGFAU09DA,路內段,46.57,都市：住,100000,899,持分移轉,03840000
RPPNMLKLJIJGFAU68DA,德布克段,1434.14,都市：農,1,1,全筆移轉,05250000
RPRNMLSKJIJGFBU17EA,水廣段,75.19,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01550000
RPPNMLSKJIJGFBU96EA,支亞干段,225.09,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06010000
RPSNMLSKJIJGFBU27EA,箭瑛段,1267.56,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,08230000
RPRNMLSKJIJGFBU07DA,大安段,94.00,都市：其他:住宅區,1,1,全筆移轉,05980011
RPVNMLTKJIJGFAU47DA,民勤段,8.81,都市：住,1000,23,持分移轉,00470000
RPPNMLKLJIJGFCU88DA,神農段,1723.13,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,11880000
RPXNMLLLJIJGFAU96DA,嘉新段,48.00,都市：農,1,1,全筆移轉,04170000
RPXNMLSKJIJGFAU57DA,林森段,75.00,都市：住,1,1,全筆移轉,30090000
RPUOMLSKJIJGFAU37DA,宜安段,77.00,都市：住,1,1,全筆移轉,05840006
RPUOMLSKJIJGFAU37DA,宜安段,9.00,都市：住,107,9,持分移轉,05840007
RPTNMLTKJIJGFAU27DA,民意段,41.38,都市：住,8,1,持分移轉,06410010
RPTNMLTKJIJGFAU27DA,民意段,41.38,都市：住,8,1,持分移轉,06410014
RPPNMLQLIIJGFCU76DA,石牌段,2877.91,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01940000
RPWNMLSKJIJGFAU47DA,自強段,138.00,都市：住,1,1,全筆移轉,02070014
RPPNMLSKJIJGFCU96DA,玉城段,316.00,都市：其他:住宅區,1,1,全筆移轉,15040006
RPVNMLLLJIJGFAU76DA,光榮段,11.11,都市：住,1,1,全筆移轉,09540004
RPVNMLMLJIJGFAU86DA,慈惠段,140.83,都市：住,1,1,全筆移轉,03760000
RPUNMLTKJIJGFAU37DA,民意段,41.38,都市：住,8,1,持分移轉,06410010
RPUNMLTKJIJGFAU37DA,民意段,41.38,都市：住,8,1,持分移轉,06410014
RPRNMLOKJIJGFAU56DA,嘉北段,184.85,都市：農,20000,2857,持分移轉,02450000
RPRNMLOKJIJGFAU56DA,嘉北段,45.00,都市：其他:道路用地,20000,2857,持分移轉,02450001
RPRNMLOKJIJGFAU56DA,嘉北段,18.14,都市：住,20000,2857,持分移轉,02450002
RPPNMLLMIIJGFAU78DA,慈惠段,24.95,都市：其他:道路用地,1,1,全筆移轉,12170005
RPWNMLOKJIJGFAU07DA,嘉北段,27.58,都市：住,12,1,持分移轉,09490000
RPQNMLPLJIJGFAU66DA,慶豐段,66.00,都市：住,1,1,全筆移轉,18400028
RPWNMLOKJIJGFAU07DA,嘉北段,74.00,都市：住,1,1,全筆移轉,09490005
RPSNMLTJIIJGFAU96DA,碧雲段,22.40,都市：其他:道路用地,1660,224,持分移轉,05300001
RPQOMLRJIIJGFAU66DA,富國段,2.84,都市：商,10000,17,持分移轉,03090000
RPQNMLLMIIJGFAU88DA,慈惠段,41.66,都市：其他:道路用地,1,1,全筆移轉,12170004
RPQNMLPKJIJGFBU76EA,石梯坪段,805.01,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,01640000
RPQNMLPKJIJGFBU76EA,石梯坪段,1290.00,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,01690000
