編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPRNMLSLNHJGFCU57DA,民北段,96.56,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,03820001
RPQNMLMLNHJGFCU86DA,玉城段,5.39,都市：其他:住宅區,33,1,持分移轉,07520003
RPQNMLMLNHJGFCU86DA,玉城段,1.58,都市：其他:住宅區,12,1,持分移轉,07520004
RPQNMLMLNHJGFCU86DA,玉城段,47.33,都市：其他:住宅區,3,1,持分移轉,07520006
RPPNMLSLNHJGFAU17DA,慈安段,29.99,都市：住,1000,46,持分移轉,13120000
RPUNMLSLNHJGFAU67DA,興海段,93.03,都市：住,1,1,全筆移轉,01390000
RPQOMLRLNHJGFAU27DA,南埔段,22.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,21670021
RPQOMLRLNHJGFAU27DA,南埔段,58.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,21680004
RPTOMLKLNHJGFAU86DA,富國段,12.08,都市：住,10000,279,持分移轉,01970000
RPTOMLKLNHJGFAU86DA,富國段,12.69,都市：住,10000,279,持分移轉,01980000
RPTOMLKLNHJGFAU86DA,富國段,.81,都市：住,10000,279,持分移轉,01990000
RPVNMLSLNHJGFAU77DA,稻園段,280.72,都市：農,1,1,全筆移轉,01710001
RPXNMLTLNHJGFAU08DA,宜寧段,146.00,都市：住,1,1,全筆移轉,07060000
RPPNMLKMNHJGFAU09DA,南埔段,100.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,26550006
RPSNMLKMNHJGFAU76DA,嘉南段,73.00,都市：住,1,1,全筆移轉,07300002
RPROMLKMNHJGFAU76DA,富國段,88.00,都市：住,1,1,全筆移轉,03890008
RPPNMLTLNHJGFCU47DA,富山段,2230.92,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07790000
RPPNMLLMNHJGFAU56DA,東昌段,992.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07090001
RPVNMLKMNHJGFAU07DA,宜安段,11.53,都市：商,20000,282,持分移轉,06790000
RPQNMLLMNHJGFCU86DA,玉里段,2348.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,26810000
RPQNMLLMNHJGFCU86DA,玉里段,2349.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,26820000
RPRNMLLMNHJGFCU96DA,玉城段,317.00,都市：其他:住宅區,1,1,全筆移轉,15050000
RPRNMLLMNHJGFCU96DA,玉城段,56.14,,1,1,全筆移轉,15050003
RPWNMLOKNHJGFAU37DA,石壁段,1257.50,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05150005
RPSNMLKLNHJGFAU66DA,慈惠段,576.71,都市：其他:水溝用地,1,1,全筆移轉,08060000
RPSNMLKLNHJGFAU66DA,慈惠段,18.01,都市：其他:綠地用地,1,1,全筆移轉,08060001
RPVNMLLMNHJGFAU17DA,宜安段,15.88,都市：商,10000,259,持分移轉,06780000
RPSNMLOJOHJGFAU96DA,石壁段,120.44,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,05650000
RPPNMLNJOHJGFCU76DA,玉璞段,118.00,都市：其他:住宅區,1,1,全筆移轉,34390006
RPTOMLOJOHJGFAU17DA,民勤段,7.06,都市：住,100000,2127,持分移轉,02150000
RPPNMLOJOHJGFCU86DA,崙布山段,684.90,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,08560000
RPTOMLOJOHJGFAU17DA,民勤段,3.45,都市：住,100000,2127,持分移轉,02160000
RPTOMLOJOHJGFAU17DA,民勤段,3.40,都市：住,100000,2127,持分移轉,02170000
RPTOMLOJOHJGFAU17DA,民勤段,3.36,都市：住,100000,2127,持分移轉,02180000
RPVNMLPJOHJGFAU37DA,佳東段,1262.53,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01970000
RPVNMLNJOHJGFAU17DA,莊敬段,98.00,都市：住,1,1,全筆移轉,01650000
RPROMLRKNHJGFAU27DA,嘉北段,15.28,都市：住,10000,259,持分移轉,06500016
RPWNMLPJOHJGFAU47DA,興田段,166.74,都市：住,1,1,全筆移轉,03750000
RPPNMLOLNHJGFBU86DA,大安段,2713.17,都市：其他:農業區,24,4,持分移轉,04110000
RPPOMLPJOHJGFAU86DA,富國段,3.17,都市：商,10000,19,持分移轉,03090000
RPPNMLPJOHJGFCU96DA,屋拉力段,1937.95,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01690000
RPVOMLMKMHJGFAU07DA,仁廉段,17.00,都市：其他:道路用地,1,1,全筆移轉,10180000
RPVOMLMKMHJGFAU07DA,仁廉段,305.00,都市：其他:河川區,1,1,全筆移轉,10190000
RPVOMLMKMHJGFAU07DA,仁廉段,292.00,都市：其他:河川區,1,1,全筆移轉,10200000
RPVOMLMKMHJGFAU07DA,仁廉段,91.00,都市：其他:道路用地,1,1,全筆移轉,10200001
RPRNMLOJOHJGFCU07DA,宮前段,384.08,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,08680000
RPXPMLPKMHJGFAU67DA,福安段,82.00,都市：商,1,1,全筆移轉,00310000
RPQNMLSKMHJGFAU07DA,下台地段,660.81,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09190000
RPTNMLTKMHJGFAU47DA,南坑段,53627.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,00130000
RPQNMLRJMHJGFCU07DA,古風段,20230.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,12650000
RPPNMLSKMHJGFCU17DA,玉璞段,65.00,都市：其他:住宅區,1,1,全筆移轉,17820003
RPPNMLQKMHJGFCU96DA,萬寧段,459.41,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,10840000
RPPNMLQKMHJGFCU96DA,萬寧段,1597.04,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11160000
RPPNMLQKMHJGFCU96DA,萬寧段,833.19,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11230000
RPPNMLQKMHJGFCU96DA,萬寧段,520.38,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11240000
RPPNMLLLMHJGFAU98DA,富國段,2.67,都市：商,10000,16,持分移轉,03090000
RPPNMLMLMHJGFCU66DA,新舞鶴段,1953.57,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07180000
RPPNMLMLMHJGFCU66DA,新舞鶴段,337.09,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07190000
RPPNMLMLMHJGFCU66DA,新舞鶴段,2919.93,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07200000
RPPNMLTLNHJGFBU47EA,水廣段,66.87,都市：其他:車站專用區,1,1,全筆移轉,02320000
RPPNMLKMNHJGFBU66EA,綜開段,5552.76,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02710048
RPPNMLKMNHJGFBU66EA,綜開段,2359.22,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03620000
RPQNMLTLNHJGFBU57EA,綜開段,4711.93,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03630000
RPQTMLPKMHJGFAU37DA,富國段,3.67,都市：商,1000,13,持分移轉,02380004
RPPNMLKKMHJGFCU09EA,埔頭段,1124.64,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09050000
RPPNMLKKMHJGFCU09EA,埔頭段,902.90,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09170000
RPPNMLSLNHJGFCU47EA,卓溪段,5220.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,01570000
RPQNMLTKMHJGFCU47EA,立山段,7340.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,09050000
RPQNMLSLNHJGFCU57EA,石平段,12377.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,03890002
RPPNMLOJOHJGFCU96EA,玉城段,107.00,都市：其他:住宅區,1,1,全筆移轉,03460000
RPPNMLTKMHJGFCU37EA,立山段,112.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03480004
RPSPMLTJMHJGFAU47DA,永安段,65.51,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08420000
RPTOMLPLMHJGFAU27DA,沼田段,1136.56,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00140000
RPPNMLKLNHJGFCU66EA,麻汝段,86.51,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,12540000
RPOPMLTJMHJGFAU07DA,豐東段,2935.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,13830002
RPOPMLTJMHJGFAU07DA,豐東段,761.95,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,13840000
RPPNMLNLNHJGFAU76EA,嘉新段,42.00,都市：農,1,1,全筆移轉,05280000
RPPNMLPLMHJGFAU86EA,富國段,12.67,都市：住,10000,124,持分移轉,00630000
RPWOMLPLMHJGFAU57DA,加灣段,2157.63,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03850000
RPSNMLPLMHJGFAU07DA,北濱段,20.00,都市：商,1,1,全筆移轉,08170000
RPSNMLPLMHJGFAU07DA,北濱段,5.00,都市：商,1,1,全筆移轉,08180000
RPPNMLOLMHJGFCU86DA,東豐段,10024.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00840000
RPRNMLMLMHJGFCU86DA,源南段,680.19,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06820000
RPVPMLTJMHJGFAU77DA,大漢段,86.15,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00480000
RPQNMLMLMHJGFBU66DA,東興段,1126.64,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,01090000
RPPPMLSJMHJGFAU07DA,主商段,30.03,都市：住,10000,544,持分移轉,09740000
RPQNMLPLMHJGFAU96EA,銅門段,3190.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,05810000
RPSNMLLJNHJGFAU56DA,華興段,197.50,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02980001
RPSNMLLJNHJGFAU56DA,華興段,25.66,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02980009
RPSOMLRKMHJGFAU27DA,大漢段,101.86,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01220000
RPQNMLLLMHJGFCU66DA,民北段,109.66,非都市：山坡地保育區 ; 非都市編定：交通用地,1,1,全筆移轉,01060001
RPQNMLLLMHJGFCU66DA,民北段,125.16,非都市：山坡地保育區 ; 非都市編定：交通用地,1,1,全筆移轉,01120001
RPPNMLSJMHJGFAU86DA,北濱段,6.00,都市：住,1,1,全筆移轉,04130001
RPRNMLKMMHJGFAU56DA,裕民段,137.00,都市：住,1,1,全筆移轉,05110004
RPPNMLSLMHJGFCU27DA,谷優段,143.64,非都市：山坡地保育區 ; 非都市編定：農牧用地,72,4,持分移轉,06550000
RPTPMLSKMHJGFAU57DA,南埔段,48.19,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,1142,持分移轉,23970020
RPSPMLSKMHJGFAU47DA,南埔段,49.88,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,1182,持分移轉,23970020
RPROMLSKMHJGFAU27DA,宜寧段,90.00,都市：商,1,1,全筆移轉,06200000
RPPNMLOLMHJGFAU66DA,道拉斯段,3654.77,非都市：山坡地保育區 ; 非都市編定：暫未編定,1,1,全筆移轉,03260007
RPQNMLQLMHJGFCU17DA,觀音山段,1150.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,36140000
RPQNMLSLMHJGFCU37DA,興北段,5421.10,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11480000
RPRNMLLLMHJGFCU76DA,民北段,100.81,非都市：山坡地保育區 ; 非都市編定：交通用地,1,1,全筆移轉,01150001
RPTNMLLLMHJGFCU96DA,民北段,139.60,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,03840001
RPUNMLLLMHJGFCU07DA,民北段,28.00,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04160001
RPSNMLLLMHJGFCU86DA,民北段,214.09,非都市：山坡地保育區 ; 非都市編定：交通用地,1,1,全筆移轉,01340001
RPVNMLLLMHJGFCU17DA,民北段,49.55,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04310003
RPPOMLLLMHJGFCU66DA,民北段,60.56,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04810001
RPWNMLLLMHJGFCU27DA,民北段,127.44,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04350001
RPOOMLLLMHJGFCU56DA,民北段,8.48,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04380001
RPQOMLLLMHJGFCU76DA,民北段,140.71,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04830001
RPXNMLLLMHJGFCU37DA,民北段,19.10,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04360001
RPXNMLLLMHJGFCU37DA,民北段,39.15,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04370001
RPTOMLLLMHJGFCU07DA,民北段,35.54,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04940001
RPUOMLLLMHJGFCU17DA,民北段,22.90,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05080001
RPUOMLLLMHJGFCU17DA,民北段,64.82,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05110001
RPSOMLLLMHJGFCU96DA,民北段,53.51,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04850001
RPOPMLLLMHJGFCU66DA,民北段,51.04,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05400001
RPXOMLLLMHJGFCU47DA,民北段,49.90,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05380001
RPVOMLLLMHJGFCU27DA,民北段,118.49,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05340001
RPROMLLLMHJGFCU86DA,民北段,21.85,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,04840001
RPQPMLLLMHJGFCU86DA,民北段,45.64,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05810001
RPSPMLLLMHJGFCU07DA,民北段,67.44,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06510001
RPRPMLLLMHJGFCU96DA,民北段,57.25,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06260001
RPUPMLLLMHJGFCU27DA,民北段,44.72,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06550001
RPTPMLLLMHJGFCU17DA,民北段,19.17,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06520001
RPWOMLLLMHJGFCU37DA,民北段,106.13,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05350001
RPTPMLLLMHJGFCU17DA,民北段,34.21,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06540001
RPPPMLLLMHJGFCU76DA,民北段,68.19,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,05450001
RPVPMLLLMHJGFCU37DA,民北段,35.20,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06770001
RPVPMLLLMHJGFCU37DA,民北段,41.15,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06780001
RPVPMLLLMHJGFCU37DA,民北段,138.33,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,06790001
RPRNMLSKMHJGFAU17DA,光英段,1070.26,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06120001
RPPNMLMJNHJGFCU56DA,民南段,1029.48,非都市：一般農業區 ; 非都市編定：農牧用地,16,10,持分移轉,00140000
RPRNMLNJNHJGFAU66DA,民享段,8.37,都市：商,100000,2584,持分移轉,04510000
RPPNMLMJNHJGFCU56DA,民南段,8599.95,非都市：一般農業區 ; 非都市編定：農牧用地,16,10,持分移轉,00170000
RPPNMLMJNHJGFCU56DA,民南段,344.27,非都市：一般農業區 ; 非都市編定：農牧用地,16,10,持分移轉,00240000
RPPNMLMJNHJGFCU56DA,民南段,94.11,非都市：一般農業區 ; 非都市編定：農牧用地,16,10,持分移轉,00400000
RPPNMLMJNHJGFCU56DA,民南段,603.14,非都市：一般農業區 ; 非都市編定：農牧用地,16,10,持分移轉,00770000
RPPNMLNJNHJGFCU66DA,瑞燕段,250.00,非都市：一般農業區 ; 非都市編定：交通用地,1,1,全筆移轉,00300001
RPPNMLNJNHJGFCU66DA,瑞燕段,3038.67,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00300004
RPRNMLMJNHJGFCU76DA,瑞穗段,166.00,非都市：特定農業區 ; 非都市編定：農牧用地,271000,16600,持分移轉,24810000
RPPNMLNJNHJGFAU56EA,富國段,21.54,都市：商,10000,132,持分移轉,01310000
RPQNMLMLMHJGFAU56DA,宜安段,19.81,都市：商,10000,317,持分移轉,07580000
RPSOMLKMMHJGFAU76DA,福吉段,43.76,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,12945,持分移轉,01430000
RPWOMLKMMHJGFAU17DA,福吉段,43.76,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,12945,持分移轉,01430000
RPWOMLRKMHJGFAU67DA,自強段,17.00,都市：商,10,1,持分移轉,06900000
RPROMLKMMHJGFAU66DA,福吉段,23.85,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,7055,持分移轉,01430000
RPVOMLNJNHJGFAU17DA,南埔段,22.36,非都市：鄉村區 ; 非都市編定：乙種建築用地,360,10,持分移轉,23130021
RPVOMLNJNHJGFAU17DA,南埔段,112.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,23130028
RPXNMLNJNHJGFAU27DA,主商段,7.00,都市：住,1,1,全筆移轉,12100002
RPXNMLNJNHJGFAU27DA,主商段,200.00,都市：住,1,1,全筆移轉,12150000
RPPNMLQJNHJGFBU86DA,馬佛段,1714.73,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03180000
RPPNMLRJNHJGFAU96EA,嘉新段,72.00,都市：農,1,1,全筆移轉,01150014
RPPNMLRJNHJGFAU96EA,嘉新段,46.00,都市：農,1,1,全筆移轉,01150017
RPVNMLTLMHJGFAU77DA,壽農段,1038.04,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,16190000
RPTPMLKMMHJGFAU96DA,興海段,2088.82,都市：農,1,1,全筆移轉,09650000
RPPNMLQJNHJGFAU86EA,國風段,69.00,都市：住,1,1,全筆移轉,11100000
RPSOMLKKMHJGFAU56DA,南埔段,109.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,22740032
RPQOMLKKMHJGFAU98DA,民享段,66.00,都市：商,1,1,全筆移轉,01100000
RPWNMLLJNHJGFAU96DA,榮光段,533.72,都市：農,1,1,全筆移轉,09140007
RPTNMLNJNHJGFAU86DA,初音段,101.54,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,10480000
RPXNMLQJNHJGFAU57DA,慶豐段,511.00,都市：農,1,1,全筆移轉,07690006
RPROMLQJNHJGFAU07DA,仁和段,22.11,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,270,持分移轉,05850000
RPQNMLQJNHJGFBU07EA,溪州段,5087.23,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09910000
RPUPMLNJNHJGFAU17DA,富國段,8.32,都市：住,10000,193,持分移轉,00710000
RPPNMLRJNHJGFBU96DA,鳳仁段,923.75,都市：其他:工業區,4,1,持分移轉,12850000
RPPNMLRJNHJGFBU96DA,鳳仁段,208.75,都市：其他:農業區,4,1,持分移轉,12850001
RPPNMLRJNHJGFBU96DA,鳳仁段,11.75,非都市：河川區 ; 非都市編定：農牧用地,4,1,持分移轉,12850002
RPOQMLNJNHJGFAU66DA,主商段,13.56,都市：商,200000,1290,持分移轉,07070000
RPPNMLRJNHJGFCU17EA,玉璞段,11.50,都市：其他:商業區,2,1,持分移轉,04910000
RPPNMLRJNHJGFCU17EA,玉璞段,52.50,都市：其他:商業區,2,1,持分移轉,04920000
RPPNMLRJNHJGFCU17EA,玉璞段,5.50,都市：其他:商業區,2,1,持分移轉,04930000
RPSNMLOLMHJGFBU07DA,大安段,118.00,都市：其他:商業區,1,1,全筆移轉,14490000
RPSNMLOLMHJGFBU07DA,大安段,22.00,都市：其他:住宅區,1,1,全筆移轉,14490001
RPTNMLOLMHJGFBU17DA,大安段,110.00,都市：其他:商業區,1,1,全筆移轉,14480000
RPTNMLOLMHJGFBU17DA,大安段,20.00,都市：其他:住宅區,1,1,全筆移轉,14480001
RPQNMLNJNHJGFCU76DA,烏漏段,6411.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00050000
RPQNMLTKMHJGFAU17DA,德安段,86.00,都市：住,1,1,全筆移轉,17360002
RPROMLTJNHJGFAU37DA,民心段,4037.00,都市：工,1,1,全筆移轉,04920000
RPSPMLSJNHJGFAU47DA,福安段,13.74,都市：住,100000,5871,持分移轉,17460000
RPPNMLRJNHJGFAU86DA,福吉段,1440.33,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02020000
RPWNMLPKMHJGFCU57DA,玉璞段,109.00,都市：其他:住宅區,1,1,全筆移轉,33560006
RPROMLRJNHJGFAU17DA,稻園段,84.26,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,05840005
RPWOMLRJNHJGFAU67DA,稻香段,87.00,都市：住,1,1,全筆移轉,03920005
RPUNMLRJNHJGFAU37DA,民意段,34.62,都市：住,100000,6183,持分移轉,10510000
RPWNMLRJNHJGFAU57DA,富國段,5.31,都市：商,10000,320,持分移轉,03340000
RPTOMLQLMHJGFAU37DA,國風段,112.00,都市：住,1,1,全筆移轉,05520013
RPQPMLSJNHJGFAU27DA,嘉北段,89.00,都市：住,1,1,全筆移轉,11000000
RPTNMLTJNHJGFAU47DA,民意段,98.00,都市：住,1,1,全筆移轉,10810000
RPRNMLRKMHJGFCU27DA,古風段,570.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07770000
RPPNMLSJNHJGFCU17DA,玉城段,147.00,都市：其他:住宅區,1,1,全筆移轉,11290000
RPRNMLMLMHJGFAU66DA,宜安段,1274.00,都市：商,20090,12740,持分移轉,06550000
RPQOMLMLMHJGFAU66DA,民享段,32.00,都市：其他:市場用地,1,1,全筆移轉,14000000
RPQOMLMLMHJGFAU66DA,民享段,18.00,都市：其他:市場用地,1,1,全筆移轉,14010000
RPVSMLPKMHJGFAU77DA,宜昌段,123.00,都市：住,1,1,全筆移轉,11930004
RPXNMLTJNHJGFAU87DA,樹人段,141.00,都市：住,1,1,全筆移轉,02570000
RPVOMLKMMHJGFAU07DA,福吉段,23.85,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,7055,持分移轉,01430000
