編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPNMLPKQHJGFCU37EA,永良段,12.88,非都市：鄉村區 ; 非都市編定：乙種建築用地,10,5,持分移轉,03300000
RPPNMLPKQHJGFCU37EA,永良段,135.49,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03310000
RPRPMLLLQHJGFAU17DA,德安段,25.60,都市：住,10000,389,持分移轉,18650000
RPOPMLQLQHJGFAU37DA,裕民段,6.46,都市：住,10000,241,持分移轉,05220000
RPSNMLTLQHJGFCU08DA,太平段,5280.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,04260000
RPPOMLNLQHJGFAU07DA,富國段,3.14,都市：住,420,10,持分移轉,03210002
RPQOMLQLQHJGFAU47DA,富國段,3.14,都市：商,420,10,持分移轉,03210002
RPUNMLRLQHJGFAU87DA,民勤段,39.00,都市：住,1,1,全筆移轉,07830000
RPPOMLNLQHJGFAU07DA,富國段,3.14,都市：其他:商業區,420,10,持分移轉,03210003
RPQOMLQLQHJGFAU47DA,富國段,3.14,都市：商,420,10,持分移轉,03210003
RPPOMLNLQHJGFAU07DA,富國段,3.14,都市：其他:商業區,420,10,持分移轉,03210004
RPQOMLQLQHJGFAU47DA,富國段,3.14,都市：商,420,10,持分移轉,03210004
RPPNMLRLQHJGFBU57EA,林榮段,267.17,非都市：鄉村區 ; 非都市編定：乙種建築用地,2,1,持分移轉,08600000
RPPOMLTJQHJGFAU47DA,明義段,236.00,都市：住,1,1,全筆移轉,02350000
RPRNMLRLQHJGFAU57DA,明義段,27.25,都市：商,8,1,持分移轉,13330000
RPSNMLMJRHJGFAU07DA,光華段二小段,76.75,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,01100029
RPQNMLLJRHJGFAU76DA,慈雲段,107.79,都市：住,1,1,全筆移轉,05420000
RPUOMLTLQHJGFAU18DA,太昌段,665.00,都市：農,1,1,全筆移轉,14940010
RPPOMLKMQHJGFAU86DA,光華段二小段,.59,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,01070027
RPPOMLKMQHJGFAU86DA,光華段二小段,.23,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,01070028
RPSPMLTLQHJGFAU08DA,慶豐段,61.00,都市：住,1,1,全筆移轉,10650037
RPUNMLNJRHJGFAU37DA,民心段,66.00,都市：住,1,1,全筆移轉,01360017
RPTNMLKMQHJGFAU17DA,慈安段,90.60,都市：住,10000,209,持分移轉,10670000
RPRPMLTLQHJGFAU97DA,永安段,141.30,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01420007
RPRPMLTLQHJGFAU97DA,永安段,3.48,非都市：鄉村區 ; 非都市編定：交通用地,8,1,持分移轉,01430000
RPTPMLMJRHJGFAU37DA,慈安段,28.33,都市：住,3,1,持分移轉,11600000
RPWOMLTLQHJGFAU38DA,太昌段,790.00,都市：農,1,1,全筆移轉,14940011
RPXOMLTLQHJGFAU48DA,太昌段,502.00,都市：農,1,1,全筆移轉,14940000
RPPNMLNJRHJGFAU86DA,康樂段,102.60,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03520000
RPSOMLTLQHJGFAU97DA,太昌段,727.00,都市：農,1,1,全筆移轉,14940009
RPUPMLMJRHJGFAU47DA,慈安段,28.33,都市：住,3,1,持分移轉,11600000
RPPNMLSLQHJGFBU57DA,悅付南段,4143.95,非都市：河川區 ; 非都市編定：暫未編定,1,1,全筆移轉,12560000
RPPNMLSLQHJGFBU57DA,悅付南段,3235.15,非都市：河川區 ; 非都市編定：暫未編定,1,1,全筆移轉,12570000
RPPOMLPJQHJGFAU07DA,國風段,70.00,都市：住,1,1,全筆移轉,00360000
RPQNMLQLQHJGFBU47DA,溪州段,98.54,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,07870000
RPSNMLLLQHJGFAU07DA,自強段,45.37,都市：住,100000,300,持分移轉,01940000
RPXOMLQLQHJGFAU18DA,民孝段,100.00,都市：住,1,1,全筆移轉,00600006
RPPNMLNJRHJGFBU96DA,鳳仁段,93.00,都市：其他:住宅區,1,1,全筆移轉,07620000
RPPOMLQJRHJGFAU27DA,富國段,15.02,都市：住,10000,252,持分移轉,00720000
RPSNMLMJRHJGFCU27DA,玉璞段,117.00,都市：其他:住宅區,1,1,全筆移轉,33010004
RPPNMLMJRHJGFCU96DA,宮前段,6004.09,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,12620000
RPPNMLMJRHJGFCU96DA,宮前段,3976.82,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,12990000
RPROMLNJRHJGFAU17DA,主權段,171.00,都市：商,1,1,全筆移轉,06370000
RPVNMLRLQHJGFAU97DA,德布克段,1008.17,都市：農,1,1,全筆移轉,04880000
RPPNMLPJRHJGFCU37EA,崙布山段,10346.74,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,06580000
RPTOMLNJRHJGFAU37DA,民意段,191.00,都市：住,1,1,全筆移轉,07310005
RPRNMLMJRHJGFCU17DA,玉璞段,37.00,都市：其他:住宅區,1,1,全筆移轉,18390001
RPUNMLOJRHJGFAU47DA,莊敬段,30.39,都市：住,204,10,持分移轉,07540000
RPRNMLOJRHJGFAU17DA,慈惠段,27.41,都市：住,15,1,持分移轉,05440000
RPPNMLPJPHJGFCU07DA,掃叭頂段,94.34,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01000000
RPRNMLOJRHJGFAU17DA,慈惠段,85.93,都市：住,1,1,全筆移轉,05440010
RPQNMLPJRHJGFCU47EA,青山段,4619.76,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06950000
RPPNMLPKPHJGFAU07EA,稻園段,257.08,都市：農,1,1,全筆移轉,00770000
RPWQMLNJRHJGFAU87DA,仁廉段,93.00,都市：其他:道路用地,1,1,全筆移轉,08880000
RPSNMLPJRHJGFAU37DA,主商段,20.67,都市：商,24,4,持分移轉,06220002
RPWNMLOJRHJGFAU67DA,樹人段,86.00,都市：住,1,1,全筆移轉,04630029
RPXNMLOJRHJGFAU77DA,嘉新段,53.00,都市：農,1,1,全筆移轉,04330000
RPTNMLNJRHJGFCU47DA,禹北段,1292.82,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01680000
RPTNMLNJRHJGFCU47DA,禹北段,869.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01710000
RPUPMLNJRHJGFAU57DA,仁義段,68.36,都市：其他:道路用地,5477598,1111125,持分移轉,00050003
RPTNMLPKPHJGFCU57DA,玉昌段,131.00,都市：其他:商業區,1,1,全筆移轉,16720000
RPPNMLSJPHJGFCU47EA,高寮段,2078.84,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,15850000
RPPNMLMKPHJGFBU86EA,支亞干段,77.85,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,11510001
RPPNMLKKPHJGFCU76EA,玉城段,9.00,都市：其他:住宅區,1,1,全筆移轉,12370007
RPPNMLQKPHJGFCU27DA,埔頭段,2165.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03160000
RPPNMLMLPHJGFAU86EA,主商段,12.00,都市：商,1,1,全筆移轉,04620000
RPPNMLMLPHJGFAU86EA,主商段,91.00,都市：商,1,1,全筆移轉,04640000
RPQNMLSKPHJGFCU67EA,源南段,208.60,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02440002
RPQNMLSKPHJGFBU47DA,東富段,21.97,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09780003
RPPNMLSKPHJGFCU57EA,瑞新段,51.00,都市：其他:住宅區,1,1,全筆移轉,00570000
RPXNMLPJPHJGFAU67DA,壽農段,378.38,都市：農,1,1,全筆移轉,00980000
RPPOMLSJPHJGFAU27DA,主商段,5.27,都市：商,10000,43,持分移轉,07060000
RPPOMLSJPHJGFAU27DA,主商段,.19,都市：其他:道路用地,10000,43,持分移轉,07060002
RPRNMLTKPHJGFCU77DA,瑞泉段,199.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,05850000
RPPNMLSKPHJGFBU37DA,東富段,36.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09780002
RPPNMLNLPHJGFCU17EA,高寮段,628.87,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08310000
RPPNMLMLPHJGFCU96DA,富豐段,1795.04,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07840000
RPROMLLKPHJGFAU86DA,林森段,22.00,都市：住,1,1,全筆移轉,03030000
RPROMLLKPHJGFAU86DA,林森段,15.00,都市：住,1,1,全筆移轉,03030001
RPVNMLRKPHJGFAU77DA,富國段,6.59,都市：住,10000,58,持分移轉,01690000
RPUOMLRKPHJGFAU77DA,富國段,2.84,都市：商,10000,17,持分移轉,03090000
RPPNMLQLPHJGFCU37DA,卓樂段,135.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04940000
RPRNMLNLPHJGFAU07DA,主商段,13.64,都市：商,100000,649,持分移轉,07070000
RPSNMLNLPHJGFAU17DA,嘉南段,127.00,都市：住,1,1,全筆移轉,04090002
RPSNMLQLPHJGFAU47DA,稻香段,301.00,都市：農,1,1,全筆移轉,05660000
RPQNMLPLPHJGFAU17DA,林森段,109.00,都市：其他:住宅區,1,1,全筆移轉,38100003
RPWNMLTKPHJGFAU08DA,壽農段,179.98,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,18200000
RPTNMLQLPHJGFCU77DA,瑞新段,177.00,都市：其他:住宅區,1,1,全筆移轉,03290000
RPRNMLMLPHJGFCU17DA,哈拉灣段,13019.28,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00360000
RPWNMLQKPHJGFAU77DA,太昌段,42.00,都市：農,1,1,全筆移轉,20600012
RPWNMLQKPHJGFAU77DA,太昌段,70.00,都市：農,1,1,全筆移轉,20600013
RPWNMLQKPHJGFAU77DA,太昌段,70.00,都市：農,1,1,全筆移轉,20600014
RPWNMLQKPHJGFAU77DA,太昌段,86.00,都市：農,1,1,全筆移轉,20600015
RPRNMLMLPHJGFAU96DA,路內段,584.01,都市：農,1,1,全筆移轉,02190000
RPVNMLTLPHJGFAU08DA,天佑段,257.93,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12100001
RPSOMLTLPHJGFAU87DA,樹林段,1360.63,都市：農,2,1,持分移轉,08410000
RPSOMLTLPHJGFAU87DA,樹林段,27.50,都市：農,2,1,持分移轉,08990000
RPQNMLTLPHJGFCU77DA,瑞美段,156.10,都市：其他:住宅區,1,1,全筆移轉,02130000
RPQNMLTLPHJGFCU77DA,瑞美段,4.52,都市：其他:農業區,1,1,全筆移轉,02140000
RPOOMLTLPHJGFAU47DA,慶豐段,85.00,都市：住,1,1,全筆移轉,18290003
RPSNMLQLPHJGFCU67DA,明里段,2948.50,非都市：河川區 ; 非都市編定：農牧用地,1,1,全筆移轉,00030000
RPQOMLQLPHJGFAU37DA,慶豐段,61.00,都市：住,1,1,全筆移轉,10650037
RPSOMLPKPHJGFAU37DA,民享段,22.61,都市：住,10000,106,持分移轉,12060000
RPPNMLRKPHJGFAU17DA,太昌段,263.00,都市：農,1,1,全筆移轉,17460006
RPPNMLRKPHJGFAU17DA,太昌段,80.00,都市：農,6,1,持分移轉,17460007
RPQOMLTLPHJGFAU67DA,石壁段,74.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02310000
RPUOMLLMPHJGFAU37DA,福吉段,991.58,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02850000
RPSNMLKMPHJGFAU96DA,裕民段,23.50,都市：住,6,1,持分移轉,01090000
RPSNMLKMPHJGFAU96DA,裕民段,82.00,都市：住,1,1,全筆移轉,01090009
RPROMLLJQHJGFAU86DA,南埔段,620.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,30370001
RPPOMLLJQHJGFAU66DA,南埔段,1272.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,30370000
RPXNMLLJQHJGFAU37DA,民勤段,14.07,都市：住,10000,718,持分移轉,03350000
RPQNMLLJQHJGFCU86DA,興南段,659.69,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09970000
RPRNMLLJQHJGFAU76DA,慶豐段,68.00,都市：住,1,1,全筆移轉,14450000
SPQNMLLJQHJGFCU96DA,興南段,1270.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09840000
RPQNMLLJQHJGFCU86DA,興南段,898.18,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09980000
RPQNMLMJQHJGFAU76DA,福興段,2710.00,都市：農,1,1,全筆移轉,01960000
SPQNMLLJQHJGFCU96DA,興南段,4269.26,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,10030000
SPQNMLLJQHJGFCU96DA,興南段,23.52,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12760000
RPRNMLLJQHJGFAU76DA,慶豐段,13.00,都市：其他:道路用地,1,1,全筆移轉,14450001
RPWPMLKMPHJGFAU57DA,仁愛段,24.29,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,936,持分移轉,00280000
RPQNMLMJQHJGFCU07EA,崙布山段,5070.54,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,07950000
RPPNMLPJQHJGFAU96DA,福安段,22.13,都市：住,10000,1039,持分移轉,14230000
RPQNMLNJPHJGFAU76DA,沼田段,1.00,都市：其他:道路用地,1,1,全筆移轉,03740004
RPQNMLNJPHJGFAU76DA,沼田段,429.65,都市：住,1,1,全筆移轉,03860000
RPOOMLLJQHJGFAU56DA,民勤段,40.00,都市：住,1,1,全筆移轉,08150000
RPRNMLQJPHJGFCU37DA,玉城段,105.00,都市：其他:住宅區,1,1,全筆移轉,13500003
RPXNMLPJQHJGFAU77DA,廣賢段,54.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,23,持分移轉,01530000
RPSNMLLJQHJGFCU07DA,瑞燕段,96.00,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06190000
RPPNMLNKQHJGFCU17EA,富山段,2900.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06360002
RPQNMLQJQHJGFAU17DA,永興段,93.96,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10460006
RPPPMLKMPHJGFAU86DA,民意段,14.96,都市：住,100000,434,持分移轉,03640000
RPXNMLQLQHJGFAU08DA,慶豐段,146.00,都市：住,1,1,全筆移轉,13820016
RPOOMLPJQHJGFAU96DA,樹人段,30.39,都市：住,10000,1070,持分移轉,06550016
RPPNMLLJQHJGFBU66DA,東富段,61.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,5,4,持分移轉,09780001
RPOOMLPJQHJGFAU96DA,樹人段,23.54,都市：住,10000,1070,持分移轉,06550017
RPOOMLPJQHJGFAU96DA,樹人段,37.66,都市：商,10000,1070,持分移轉,06580001
RPOOMLPJQHJGFAU96DA,樹人段,29.00,都市：商,10000,1070,持分移轉,06580002
RPUNMLLKPHJGFBU17DA,新豐段,545.24,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,03820000
RPVOMLPKPHJGFAU67DA,福祥段,138.23,都市：其他:道路用地,10000,4176,持分移轉,08550000
RPVOMLPKPHJGFAU67DA,仁廉段,91.00,都市：其他:道路用地,1,1,全筆移轉,10200001
RPVOMLPKPHJGFAU67DA,德安段,27.00,都市：其他:道路用地,1,1,全筆移轉,19040001
RPVOMLPKPHJGFAU67DA,林森段,.39,都市：其他:道路用地,10000,552,持分移轉,37740000
RPVOMLPKPHJGFAU67DA,林森段,50.00,都市：其他:道路用地,2,1,持分移轉,37810000
RPPNMLSJQHJGFAU37EA,東華段,45.22,都市：住,2,1,持分移轉,08800000
RPQNMLRJQHJGFCU57EA,中平段,50.23,都市：其他:農業區,3,1,持分移轉,02200000
RPUNMLSJQHJGFAU77DA,民享段,16.20,都市：商,10000,1025,持分移轉,04920000
RPQNMLRJQHJGFCU47DA,瑞良段,1241.46,都市：其他:住宅區,1,1,全筆移轉,03040000
RPTNMLLKPHJGFBU07DA,新豐段,116.64,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,02720000
RPTOMLSJQHJGFAU77DA,林森段,50.47,都市：住,5000,411,持分移轉,02040004
RPWPMLTLPHJGFAU38DA,初音段,101.99,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,10530000
RPVNMLQJQHJGFAU67DA,樹人段,63.00,都市：住,1,1,全筆移轉,04160000
RPTNMLPJPHJGFAU27DA,嘉新段,85.33,都市：農,21,1,持分移轉,00700000
RPTNMLQJQHJGFAU47DA,康樂段,11.75,非都市：鄉村區 ; 非都市編定：乙種建築用地,340,10,持分移轉,02690000
RPTNMLQJQHJGFAU47DA,康樂段,41.32,非都市：一般農業區 ; 非都市編定：交通用地,340,10,持分移轉,02950000
RPTNMLQJQHJGFAU47DA,康樂段,56.83,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03020000
RPWOMLNLPHJGFAU67DA,福興段,36.06,都市：商,2000,149,持分移轉,05640000
RPUOMLSJQHJGFAU87DA,宜昌段,149.00,都市：商,1,1,全筆移轉,10310000
RPSNMLPJPHJGFAU17DA,民德段,47.88,都市：住,40,5,持分移轉,06660000
RPUNMLSKPHJGFAU77DA,慶豐段,97.00,都市：住,1,1,全筆移轉,23830035
RPTNMLRJQHJGFAU57DA,富國段,5.16,都市：住,10000,64,持分移轉,04810000
RPQOMLTJQHJGFAU57DA,志平段,479.53,都市：住,1,1,全筆移轉,04640000
RPQOMLTJQHJGFAU57DA,志平段,278.81,都市：其他:公園,1,1,全筆移轉,04640001
RPQOMLTJQHJGFAU57DA,志平段,.81,都市：商,1,1,全筆移轉,04640002
RPQOMLTJQHJGFAU57DA,志平段,83.82,都市：其他:道路用地,1,1,全筆移轉,04640003
RPSNMLQJQHJGFAU37DA,仁恥段,147.00,都市：住,1,1,全筆移轉,00970008
RPXNMLQJQHJGFAU87DA,嘉南段,109.00,都市：住,1,1,全筆移轉,09600000
RPSNMLMKQHJGFAU07DA,碧雲段,179.00,都市：住,1,1,全筆移轉,00030025
RPPNMLTJQHJGFAU37DA,民生段,73.00,都市：商,1,1,全筆移轉,01930000
RPVNMLMKQHJGFAU37DA,東升段,481.33,非都市：風景區 ; 非都市編定：農牧用地,6,2,持分移轉,03020000
RPOOMLMKQHJGFAU76DA,興海段,29.88,都市：住,3,1,持分移轉,06030000
RPUOMLMKQHJGFAU37DA,富國段,15.04,都市：其他:倉儲區,20000,182,持分移轉,00040001
RPPNMLMKQHJGFCU07EA,興南段,1528.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,14930000
RPPNMLTKPHJGFCU57DA,麻汝段,1607.44,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07150000
RPRNMLRKPHJGFAU37DA,慈勝段,357.95,都市：農,1,1,全筆移轉,09440000
RPRNMLRKPHJGFAU37DA,慈勝段,644.54,都市：農,1,1,全筆移轉,09450000
RPSPMLMKQHJGFAU27DA,民意段,93.00,都市：住,1,1,全筆移轉,05840008
RPTOMLRJQHJGFAU67DA,主商段,29.75,都市：住,10000,896,持分移轉,12070000
RPWNMLTJQHJGFAU08DA,富國段,13.16,都市：商,10000,317,持分移轉,01000000
RPPOMLMKQHJGFAU86DA,富國段,18.77,都市：商,10000,115,持分移轉,01310000
RPROMLMKQHJGFAU07DA,慈濟段,1.49,都市：農,1,1,全筆移轉,01380006
RPROMLMKQHJGFAU07DA,慈濟段,102.25,都市：農,1,1,全筆移轉,01460000
RPOPMLMKQHJGFAU86DA,自強段,138.00,都市：住,1,1,全筆移轉,01300003
RPUPMLMKQHJGFAU47DA,天佑段,65.29,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02400000
RPRNMLPKQHJGFAU27DA,德布克段,133.00,都市：住,1,1,全筆移轉,06760000
RPQNMLLMPHJGFAU86DA,吉興段,1536.28,都市：農,1,1,全筆移轉,07810000
RPPNMLRJQHJGFAU27EA,嘉南段,72.40,都市：住,5,2,持分移轉,07320008
RPQNMLRKPHJGFAU27DA,富國段,38.13,都市：住,10000,564,持分移轉,00770000
RPPNMLRJQHJGFAU27EA,嘉南段,32.75,都市：住,8,1,持分移轉,07320016
RPRNMLMJQHJGFAU86DA,樹林段,84.48,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,02890000
RPRNMLTJQHJGFAU57DA,民勤段,52.00,都市：住,3,2,持分移轉,06670000
RPSOMLPJQHJGFAU37DA,吳全段,775.39,都市：農,1,1,全筆移轉,10440006
RPXNMLRJQHJGFAU97DA,民享段,9.59,都市：商,10000,70,持分移轉,06360000
RPSOMLMKQHJGFAU17DA,福德段,98.16,都市：農,100,6,持分移轉,05940000
RPSOMLMKQHJGFAU17DA,福德段,108.54,都市：農,100,6,持分移轉,05950000
RPPOMLQKQHJGFAU27DA,福南段,746.45,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04910000
RPQNMLRJQHJGFAU27DA,慶豐段,27.81,都市：住,100000,8228,持分移轉,18040000
RPQNMLRJQHJGFAU27DA,慶豐段,9.46,都市：商,100000,8228,持分移轉,18040001
RPPNMLOKQHJGFBU07DA,箭瑛段,514.56,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,02430000
RPWNMLSKPHJGFAU97DA,主商段,352.00,都市：商,1,1,全筆移轉,02750000
RPPOMLNKQHJGFAU96DA,廣賢段,54.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,23,持分移轉,01530000
RPVNMLNKQHJGFAU47DA,樹人段,5.30,都市：住,10,1,持分移轉,01810008
RPVNMLNKQHJGFAU47DA,樹人段,23.60,都市：住,10,1,持分移轉,01810009
RPPNMLNKQHJGFCU07DA,安坐段,3322.94,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,07290000
RPPOMLRJQHJGFAU27DA,慈勝段,98.86,都市：住,1,1,全筆移轉,05410000
RPROMLOKQHJGFAU27DA,樹人段,48.00,都市：住,4,1,持分移轉,03370000
RPROMLOKQHJGFAU27DA,樹人段,1.50,都市：其他:道路用地,4,1,持分移轉,03370001
RPTPMLMKQHJGFAU37DA,仁和段,22.11,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,270,持分移轉,05850000
RPWOMLNKQHJGFAU67DA,興海段,3.02,都市：住,1,1,全筆移轉,05180000
RPVNMLPKQHJGFAU67DA,樹人段,78.00,都市：住,1,1,全筆移轉,03090000
RPQNMLOKQHJGFAU07DA,明義段,33.55,都市：住,10000,597,持分移轉,00060000
RPXNMLMKQHJGFAU57DA,光華段二小段,254.35,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,01120003
RPTNMLOKQHJGFAU37DA,福祥段,16.83,都市：住,100000,2315,持分移轉,12000000
RPQOMLOKQHJGFAU17DA,加灣段,1274.87,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,05520000
RPQPMLNKQHJGFAU17DA,烏杙段,878.71,都市：農,1,1,全筆移轉,00050000
RPUOMLOKQHJGFAU57DA,自強段,116.00,都市：住,1,1,全筆移轉,00720005
RPOOMLQKQHJGFAU17DA,富國段,10.06,都市：商,10000,234,持分移轉,01290000
RPWNMLTKQHJGFAU18DA,路內段,53.04,都市：住,200000,2048,持分移轉,03840000
RPQNMLTKQHJGFBU67DA,長橋段,1018.47,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06770001
RPQNMLTKQHJGFBU67DA,長橋段,541.56,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06840000
RPQNMLSKPHJGFAU37DA,福興段,133.00,都市：住,1,1,全筆移轉,06080000
RPQNMLSKPHJGFAU37DA,福興段,9.00,都市：其他:道路用地,1,1,全筆移轉,06080001
RPTOMLRKPHJGFAU67DA,福興段,217.00,都市：住,1,1,全筆移轉,06090000
RPTOMLRKPHJGFAU67DA,福興段,8.00,都市：其他:道路用地,1,1,全筆移轉,06090001
