編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPTOMLNLQHJGFAU47DA,35,38.70,住家用,鋼筋混凝土造,78年11月4日,六層,一層,全筆移轉
RPTOMLNLQHJGFAU47DA,35,11.40,共有部份,鋼筋混凝土造,78年11月4日,六層,,持分移轉
RPPOMLOKQHJGFAU07DA,47,97.57,住商用,鋼筋混凝土加強磚造,66年3月26日,二層,一層 二層 騎樓,全筆移轉
RPPPMLMLQHJGFAU07DA,25,102.98,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPPPMLMLQHJGFAU07DA,25,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPPPMLMLQHJGFAU07DA,25,22.58,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPSNMLQLQHJGFAU57DA,30,42.29,住家用,鋼筋混凝土造,83年5月18日,六層,二層 陽台,全筆移轉
RPSNMLQLQHJGFAU57DA,30,20.13,共有部份,鋼筋混凝土造,83年5月18日,六層,,持分移轉
RPWNMLQLQHJGFAU97DA,29,168.71,住家用,鋼筋混凝土造,84年8月2日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPSNMLLLQHJGFCU27DA,2,199.42,住家用,鋼筋混凝土造,112年1月11日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLNLQHJGFAU07DA,28,235.15,住商用,鋼筋混凝土造,85年1月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPQNMLLLQHJGFAU86DA,58,234.90,住商用,鋼筋混凝土加強磚造,55年6月13日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLLLQHJGFAU76DA,38,78.75,住家用,鋼筋混凝土造,75年11月21日,二層,一層 二層 陽台,全筆移轉
RPVOMLQLQHJGFAU97DA,28,173.15,住宅、停車空間,鋼筋混凝土造,85年8月17日,三層,一層 二層 三層 陽台 屋頂突出物 停車場 見其他登記事項,全筆移轉
RPRNMLKMPHJGFAU86DA,9,231.06,住家用,鋼筋混凝土造,104年10月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLRLQHJGFAU47DA,,348.24,農舍,鋼筋混凝土造,113年5月7日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPSOMLRLQHJGFAU77DA,37,99.16,住家用,鋼筋混凝土造,76年9月12日,二層,一層 二層 陽台,全筆移轉
RPQPMLTLQHJGFAU87DA,32,239.38,住商用,鋼筋混凝土造,81年6月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPTNMLSLQHJGFAU87DA,28,35.79,住家用,鋼筋混凝土造,85年9月20日,五層,五層 陽台,全筆移轉
RPTNMLSLQHJGFAU87DA,28,7.90,共有部份,鋼筋混凝土造,85年9月20日,五層,,持分移轉
RPPNMLKMQHJGFAU76DA,32,164.21,住家用,鋼筋混凝土造,81年5月20日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPRNMLTLQHJGFAU77DA,1,42.15,集合住宅,鋼筋混凝土造,112年9月27日,五層,五層 陽台,全筆移轉
RPRNMLTLQHJGFAU77DA,1,31.55,共有部份,鋼筋混凝土造,112年9月27日,五層,,持分移轉
RPOOMLRLQHJGFAU37DA,21,320.68,住家用,鋼筋混凝土造,92年5月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPVOMLKMPHJGFAU37DA,,62.43,集合住宅,鋼筋混凝土造,113年5月3日,七層,二層 陽台,全筆移轉
RPVOMLKMPHJGFAU37DA,,20.42,共有部份,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPPPMLLLQHJGFAU96DA,45,85.76,住商用,鋼筋混凝土加強磚造,68年4月11日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPQOMLTLQHJGFAU77DA,5,97.05,集合住宅,鋼筋混凝土造,108年8月29日,十層,一層 陽台,全筆移轉
RPQOMLTLQHJGFAU77DA,5,.32,警衛室,鋼筋混凝土造,108年8月29日,十層,一層,持分移轉
RPQOMLTLQHJGFAU77DA,5,29.70,本共有部分之項目有交誼廳、車道、梯廳、樓梯間、電梯間、受電室、電信機房、自來水箱、消防幫泵／發電機、屋頂突出物等,鋼筋混凝土造,108年8月29日,十層,,持分移轉
RPQOMLTLQHJGFAU77DA,5,28.04,共有部份（停車空間）,鋼筋混凝土造,108年8月29日,十層,,持分移轉
RPWNMLLLQHJGFAU47DA,31,159.18,住家用,鋼筋混凝土造,82年12月23日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPSPMLLLQHJGFAU27DA,45,85.76,住商用,鋼筋混凝土加強磚造,68年4月11日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPOMLRLQHJGFAU47DA,25,59.29,住家用,鋼筋混凝土造,88年6月15日,五層,五層 陽台,全筆移轉
RPPOMLRLQHJGFAU47DA,25,10.36,共有部份,鋼筋混凝土造,88年6月15日,五層,,持分移轉
RPTPMLKMPHJGFAU27DA,,62.43,集合住宅,鋼筋混凝土造,113年5月3日,七層,六層 陽台,全筆移轉
RPXNMLOKQHJGFAU77DA,46,56.29,住家用,鋼筋混凝土加強磚造,67年9月5日,一層,一層,全筆移轉
RPTPMLKMPHJGFAU27DA,,20.42,共有部份,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPWNMLKMPHJGFAU37DA,,62.43,集合住宅,鋼筋混凝土造,113年5月3日,七層,七層 陽台,全筆移轉
RPWNMLKMPHJGFAU37DA,,20.42,共有部份,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPWNMLKMPHJGFAU37DA,,16.50,共有部份（停車空間）,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPVOMLKMQHJGFAU47DA,33,98.22,住工用,鋼筋混凝土造,80年5月24日,三層,一層 二層 三層 陽台 見其他登記事項,持分移轉
RPRNMLQJQHJGFAU27DA,,62.43,集合住宅,鋼筋混凝土造,113年5月3日,七層,七層 陽台,全筆移轉
RPRNMLQJQHJGFAU27DA,,20.42,共有部份,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPRNMLQJQHJGFAU27DA,,13.75,共有部份（停車空間）,鋼筋混凝土造,113年5月3日,七層,,持分移轉
RPVNMLMJRHJGFAU37DA,31,305.29,住商用,鋼筋混凝土造,82年12月6日,五層,一層 二層 三層 四層 五層 陽台 平台 騎樓,全筆移轉
RPPNMLMJRHJGFAU76DA,25,104.45,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPPNMLMJRHJGFAU76DA,25,13.51,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPPNMLMJRHJGFAU76DA,25,23.33,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPSNMLNJRHJGFAU17DA,24,65.17,住家用,鋼筋混凝土造,89年6月9日,四層,一層 陽台 雨遮 見其他登記事項,全筆移轉
RPPNMLPJRHJGFAU07DA,36,130.17,住商用,鋼筋混凝土造,77年8月16日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPQNMLNJRHJGFAU96DA,16,68.37,住家用,鋼筋混凝土造,97年4月11日,四層,四層 陽台,全筆移轉
RPQNMLNJRHJGFAU96DA,16,18.96,共有部份,鋼筋混凝土造,97年4月11日,四層,,持分移轉
RPROMLOJRHJGFAU27DA,44,103.98,住商用,鋼筋混凝土加強磚造,69年2月11日,二層,一層 二層 騎樓,全筆移轉
RPTNMLNJRHJGFAU27DA,32,66.35,農舍,鋼筋混凝土造,81年10月24日,一層,一層,持分移轉
RPWPMLNJRHJGFAU77DA,30,41.16,住家用,鋼筋混凝土造,83年7月29日,九層,七層,全筆移轉
RPWPMLNJRHJGFAU77DA,30,15.98,共有部份,鋼筋混凝土造,83年7月29日,九層,,持分移轉
RPPNMLOJRHJGFCU17DA,42,107.50,住家用,鋼筋混凝土加強磚造,71年4月29日,二層,一層 二層,全筆移轉
RPRNMLPJRHJGFAU27DA,52,73.02,住家用,鋼筋混凝土加強磚造,62年1月29日,二層,一層 二層,全筆移轉
RPRPMLNJRHJGFAU27DA,7,56.17,集合住宅,鋼筋混凝土造,106年8月16日,五層,四層 陽台,全筆移轉
RPRPMLNJRHJGFAU27DA,7,15.45,共有部份,鋼筋混凝土造,106年8月16日,五層,,持分移轉
RPUOMLRJQHJGFAU77DA,,97.66,住商用,鋼筋混凝土加強磚造,67年10月0日,二層,一層 二層 騎樓,全筆移轉
RPTNMLPJRHJGFAU47DA,28,196.00,住家用,鋼筋混凝土造,85年8月6日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPQPMLLKOHJGFAU76DA,48,475.46,住家用,鋼筋混凝土造,65年9月25日,二層,一層 二層,全筆移轉
RPQNMLTJRHJGFAU57DA,2,63.03,集合住宅,鋼筋混凝土造,111年12月1日,八層,八層 陽台,全筆移轉
RPQNMLTJRHJGFAU57DA,2,43.02,共有部份,鋼筋混凝土造,111年12月1日,八層,,持分移轉
RPQNMLTJRHJGFAU57DA,2,13.75,共有部份（停車空間）,鋼筋混凝土造,111年12月1日,八層,,持分移轉
RPOOMLMJRHJGFAU76DA,33,71.16,住家用,鋼筋混凝土加強磚造,80年6月24日,二層,一層 二層,全筆移轉
RPOOMLOKOHJGFAU76DA,26,135.77,住家用,鋼筋混凝土造,87年11月20日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLQJOHJGFAU96DA,21,.44,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPPOMLQJOHJGFAU96DA,21,.44,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPPOMLQJOHJGFAU96DA,21,109.60,住家用,鋼骨造,92年2月21日,十二層,九層 十層 陽台 雨遮,全筆移轉
RPPOMLQJOHJGFAU96DA,21,15.53,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPPOMLQJOHJGFAU96DA,21,20.47,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPOOMLLLOHJGFAU56DA,30,241.95,住商用,鋼筋混凝土造,83年9月17日,四層,一層 二層 三層 四層 陽台 平台 騎樓,全筆移轉
RPQOMLLLOHJGFAU76DA,25,47.59,商業用,鋼筋混凝土造,88年11月25日,六層,一層 平台,全筆移轉
RPQOMLLLOHJGFAU76DA,25,33.77,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPSNMLOKOHJGFAU07DA,,59.45,住家用,加強磚造、木造,73年6月0日,一層,一層,全筆移轉
RPUNMLOLOHJGFAU37DA,25,380.42,辦公室,鋼筋混凝土造,88年5月11日,七層,七層 陽台 屋頂突出物 雨遮,全筆移轉
RPUNMLOLOHJGFAU37DA,25,68.90,共有部份,鋼筋混凝土造,88年5月11日,七層,,持分移轉
RPXNMLOLOHJGFAU67DA,45,224.11,住商用,鋼筋混凝土造,68年5月11日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPXOMLOKOHJGFAU67DA,29,140.70,住商用,鋼筋混凝土造,84年4月25日,五層,一層 二層 陽台 騎樓,全筆移轉
RPROMLLLOHJGFAU86DA,29,27.86,住家用,鋼筋混凝土造,84年1月11日,五層,五層 陽台,全筆移轉
RPPNMLPLOHJGFBU17EA,39,70.83,住家用,鋼筋混凝土加強磚造,74年3月11日,一層,一層,全筆移轉
RPXOMLOKOHJGFAU67DA,29,28.99,共有部份,鋼筋混凝土造,84年4月25日,五層,,持分移轉
RPROMLLLOHJGFAU86DA,29,5.21,共有部份,鋼筋混凝土造,84年1月11日,五層,,持分移轉
RPRNMLKLOHJGFBU76DA,24,143.77,住家用,鋼筋混凝土造,89年1月26日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLRLOHJGFAU17DA,4,64.01,集合住宅,鋼筋混凝土造,109年7月30日,五層,一層,全筆移轉
RPPNMLRLOHJGFAU17DA,4,19.83,本共有部分之項目有停車空間、門廊、梯廳、樓梯間、電梯間、電信機房、機械室、弱電機房、屋頂突出物等,鋼筋混凝土造,109年7月30日,五層,,持分移轉
RPTNMLRLOHJGFAU57DA,42,78.39,住家用,鋼筋混凝土造,71年2月26日,五層,四層,全筆移轉
RPTNMLRLOHJGFAU57DA,42,164.33,共有部份,鋼筋混凝土造,71年2月26日,五層,,全筆移轉
RPSNMLRLOHJGFAU47DA,30,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,十一層 陽台,全筆移轉
RPQOMLOLOHJGFAU07DA,2,50.64,集合住宅,鋼筋混凝土造,111年8月16日,五層,一層,全筆移轉
RPQOMLOLOHJGFAU07DA,2,13.81,共有部份,鋼筋混凝土造,111年8月16日,五層,,持分移轉
RPSNMLRLOHJGFAU47DA,30,6.05,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPSNMLRLOHJGFAU47DA,30,6.01,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLRLOHJGFCU47EA,25,213.98,住家用,鋼筋混凝土造,88年1月14日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLOLOHJGFAU86DA,2,167.41,住家用,鋼筋混凝土造,111年8月30日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLPLOHJGFAU07DA,17,203.52,住家用,鋼筋混凝土造,96年8月2日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPUNMLQLOHJGFAU57DA,31,26.14,住家用,鋼筋混凝土造,81年12月9日,五層,五層 陽台,全筆移轉
RPUNMLQLOHJGFAU57DA,31,6.34,共有部份,鋼筋混凝土造,81年12月9日,五層,,持分移轉
RPROMLOLOHJGFAU17DA,19,250.17,住家用,鋼筋混凝土造,94年10月4日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLPLOHJGFAU27DA,2,294.62,住家用,鋼筋混凝土造,111年8月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPVNMLSLOHJGFAU87DA,,69.76,集合住宅,鋼筋混凝土造,113年2月1日,七層,六層 陽台,全筆移轉
RPVNMLSLOHJGFAU87DA,,43.39,共有部份,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPVNMLSLOHJGFAU87DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,七層,,持分移轉
RPQNMLSLOHJGFAU37DA,42,81.13,住家用,鋼筋混凝土造,70年12月4日,五層,四層,全筆移轉
RPQNMLSLOHJGFAU37DA,42,16.82,共有部份,鋼筋混凝土造,70年12月4日,五層,,持分移轉
RPQNMLSLOHJGFAU37DA,42,1.97,共有部份,鋼筋混凝土造,70年12月4日,,,持分移轉
RPTNMLQLOHJGFAU47DA,32,70.00,商業用,鋼筋混凝土造,81年3月3日,五層,一層,全筆移轉
RPTNMLQLOHJGFAU47DA,32,13.16,共有部份,鋼筋混凝土造,81年3月3日,五層,,持分移轉
RPSNMLMKOHJGFAU86DA,26,171.28,住家用,鋼筋混凝土造,87年8月15日,四層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPWOMLRLOHJGFAU97DA,48,83.10,住家用,鋼筋混凝土加強磚造,65年2月16日,二層,一層 二層,全筆移轉
RPPNMLSLOHJGFCU47DA,13,244.04,住家用,鋼筋混凝土造,100年9月6日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPUOMLRKOHJGFAU67DA,30,79.68,住家用,鋼筋混凝土造,83年2月2日,七層,七層 陽台 花台,全筆移轉
RPUOMLRKOHJGFAU67DA,,23.98,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPRNMLNJPHJGFAU86DA,29,79.54,住家用,鋼筋混凝土造,84年3月20日,六層,五層 陽台 花台,全筆移轉
RPRNMLNJPHJGFAU86DA,29,32.08,共有部份,鋼筋混凝土造,84年3月20日,六層,,持分移轉
RPPNMLLJPHJGFBU66EA,47,76.85,住家用,鋼筋混凝土加強磚造,66年8月30日,一層,一層 騎樓 廚房,全筆移轉
RPUOMLQLOHJGFAU67DA,18,194.15,住家用,鋼筋混凝土造,95年11月30日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPXNMLMJPHJGFAU37DA,6,101.96,集合住宅,鋼筋混凝土造,107年1月29日,十一層,二層 陽台,全筆移轉
RPXNMLMJPHJGFAU37DA,6,38.19,共有部份,鋼筋混凝土造,107年1月29日,十一層,,持分移轉
RPSNMLSLOHJGFAU57DA,,228.11,住宅,鋼筋混凝土造,113年5月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLNJPHJGFAU27DA,41,87.56,住家用,鋼筋混凝土加強磚造,71年12月8日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLOJPHJGFAU76DA,12,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPPNMLOJPHJGFAU76DA,12,56.41,集合住宅,鋼筋混凝土造,101年1月19日,十層,三層 陽台,全筆移轉
RPPNMLOJPHJGFAU76DA,12,22.10,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPSNMLOJPHJGFAU07DA,19,189.42,住家用,鋼筋混凝土造,94年6月24日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLRLOHJGFAU17DA,28,59.13,住家用,鋼筋混凝土造,85年10月29日,十六層,十層 陽台,全筆移轉
RPOOMLRLOHJGFAU17DA,28,10.93,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPOOMLRLOHJGFAU17DA,28,17.36,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPQNMLLJPHJGFCU76DA,,127.64,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPUNMLRLOHJGFAU67DA,30,63.05,住家用,鋼筋混凝土造,83年10月26日,九層,七層 陽台 花台,全筆移轉
RPUNMLRLOHJGFAU67DA,30,6.50,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPUNMLRLOHJGFAU67DA,30,15.49,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPOOMLOJPHJGFAU76DA,30,133.36,住家用,鋼筋混凝土造,83年9月13日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPWNMLPJPHJGFAU57DA,,58.27,集合住宅,鋼筋混凝土造,113年2月16日,五層,二層 陽台,全筆移轉
RPWNMLPJPHJGFAU57DA,,27.39,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPVOMLSKOHJGFAU87DA,19,196.71,住家用,鋼筋混凝土造,94年5月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLOJPHJGFCU96DA,33,137.54,農舍,木造,80年10月27日,二層,一層 二層,全筆移轉
RPVOMLRLOHJGFAU87DA,45,60.21,住商用,鋼筋混凝土加強磚造,68年1月24日,二層,一層 二層 騎樓,持分移轉
RPXNMLOJPHJGFAU57DA,,119.96,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPWOMLLLOHJGFAU37DA,30,50.85,住商用,鋼筋混凝土造,83年11月15日,十二層,一層 二層 陽台 平台 騎樓,持分移轉
RPWOMLLLOHJGFAU37DA,30,16.77,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLNLOHJGFAU76DA,43,67.76,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層,全筆移轉
RPWNMLSJQHJGFAU97DA,,117.20,住家用,鋼筋混凝土加強磚造,,二層,一層 二層,全筆移轉
RPPOMLSJQHJGFAU37DA,30,17.61,住家用,鋼筋混凝土造,83年11月15日,十二層,十二層,全筆移轉
RPPOMLSJQHJGFAU37DA,30,5.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPOMLSJQHJGFAU37DA,30,2.98,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPTNMLNJPHJGFAU07DA,47,81.50,住商用,鋼筋混凝土加強磚造,66年4月4日,二層,一層 二層 騎樓,全筆移轉
RPTOMLOJPHJGFAU27DA,32,376.50,住商用,鋼筋混凝土造,81年2月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPOOMLPJPHJGFAU86DA,41,111.24,住商用,鋼筋混凝土造,72年9月30日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPWNMLRLOHJGFAU87DA,30,91.29,住家用,鋼筋混凝土造,83年7月5日,五層,四層 陽台,全筆移轉
RPWNMLRLOHJGFAU87DA,30,18.77,共有部份,鋼筋混凝土造,83年7月5日,五層,,持分移轉
RPVNMLPJPHJGFAU47DA,43,109.96,住商用,鋼筋混凝土加強磚造,70年5月16日,二層,一層 二層 騎樓,全筆移轉
RPPOMLPJPHJGFAU96DA,41,111.24,住商用,鋼筋混凝土造,72年9月30日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPTNMLTJPHJGFAU67DA,10,258.28,住家用,鋼筋混凝土造,103年3月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLOJPHJGFCU07DA,46,114.02,住家用,鋼筋混凝土加強磚造,66年12月17日,二層,一層 二層 騎樓,全筆移轉
RPTNMLTKOHJGFAU67DA,28,80.19,住家用,鋼筋混凝土造,85年9月3日,七層,七層 陽台,全筆移轉
RPTNMLTKOHJGFAU67DA,28,24.06,共有部份,鋼筋混凝土造,85年9月3日,七層,,持分移轉
RPTNMLTKOHJGFAU67DA,28,5.98,共有部份,鋼筋混凝土造,85年9月3日,七層,,持分移轉
RPUNMLKKPHJGFAU96DA,,70.17,宿舍,木造及水泥磚,,一層,一層,全筆移轉
RPPOMLTJPHJGFAU37DA,29,23.05,住家用,鋼筋混凝土造,84年9月19日,六層,四層 陽台 花台,全筆移轉
RPPOMLTJPHJGFAU37DA,29,14.18,停車空間,鋼筋混凝土造,84年9月19日,六層,防空避難室,持分移轉
RPPOMLTJPHJGFAU37DA,29,11.28,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPPOMLTJPHJGFAU37DA,29,.69,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPSNMLLKPHJGFAU86DA,2,83.93,集合住宅,鋼筋混凝土造,111年2月22日,四層,四層 陽台,全筆移轉
RPSNMLLKPHJGFAU86DA,2,30.68,共有部份,鋼筋混凝土造,111年2月22日,四層,,持分移轉
RPQOMLMJPHJGFAU76DA,26,33.71,住家用,鋼筋混凝土造,87年10月6日,五層,四層 陽台,全筆移轉
RPQOMLMJPHJGFAU76DA,26,17.53,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPSNMLPKPHJGFAU27DA,17,175.75,住家用,鋼筋混凝土造,96年10月3日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLMKPHJGFAU76DA,1,54.43,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPQNMLMKPHJGFAU76DA,1,31.54,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPUNMLTJPHJGFAU77DA,18,256.42,住商用,鋼筋混凝土造,95年1月9日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPTNMLLKPHJGFAU96DA,2,83.93,集合住宅,鋼筋混凝土造,111年2月22日,四層,三層 陽台,全筆移轉
RPTNMLLKPHJGFAU96DA,2,30.68,共有部份,鋼筋混凝土造,111年2月22日,四層,,持分移轉
RPRPMLPKPHJGFAU37DA,43,99.09,住商用,鋼筋混凝土加強磚造,70年6月12日,二層,一層 二層 騎樓,全筆移轉
RPOOMLTJPHJGFAU27DA,44,148.69,住工用,鋼筋混凝土造,69年11月6日,二層,一層 二層 防空避難室 騎樓,全筆移轉
RPPOMLPKPHJGFAU07DA,30,26.17,住家用,鋼筋混凝土造,82年12月15日,七層,四層 陽台,全筆移轉
RPPOMLPKPHJGFAU07DA,30,4.26,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPOMLPKPHJGFAU07DA,30,4.17,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPOMLPKPHJGFAU07DA,30,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPOMLPKPHJGFAU07DA,30,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPQOMLPKPHJGFAU17DA,4,194.55,住家用,鋼筋混凝土造,109年7月28日,三層,一層 二層 三層 陽台,全筆移轉
RPOPMLPKPHJGFAU07DA,5,59.52,集合住宅,鋼筋混凝土造,108年8月8日,十一層,十一層 陽台,全筆移轉
RPTOMLPKPHJGFAU47DA,19,264.69,住商用,鋼筋混凝土造,94年7月8日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPOPMLPKPHJGFAU07DA,5,31.69,本共有部分之項目有（地下一層：停車空間、車道、昇降設備、安全梯、電信室、台電配電室、電錶區及發電機室等）（地下二層：防空避難室兼停車空間、車道、昇降設備、安全梯、消防機械室及組合式水箱等）（一層：騎樓、門廳、管委會使用空間、梯廳、安全梯及昇降設備等）,鋼筋混凝土造,108年8月8日,十一層,,持分移轉
RPQNMLPKPHJGFAU07DA,36,135.67,住家用,鋼筋混凝土造,77年12月1日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLNKOHJGFAU66DA,33,133.54,住家用,鋼筋混凝土造,80年10月11日,二層,一層 二層 陽台,全筆移轉
RPUNMLQKPHJGFAU57DA,22,39.06,商業用,鋼筋混凝土造,91年12月2日,十四層,一層,全筆移轉
RPUNMLQKPHJGFAU57DA,22,22.79,共有部份,鋼筋混凝土造,91年12月2日,十四層,,持分移轉
RPUOMLPKPHJGFAU57DA,12,220.15,住家用,鋼筋混凝土造,101年5月18日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLKKPHJGFAU07DA,25,56.72,住家用,鋼筋混凝土造,88年8月4日,五層,四層 陽台,全筆移轉
RPPNMLLKPHJGFAU56DA,30,82.50,住家用,鋼筋混凝土造,83年2月7日,六層,四層 陽台,全筆移轉
RPVNMLKKPHJGFAU07DA,25,9.18,共有部份,鋼筋混凝土造,88年8月4日,五層,,持分移轉
RPPNMLLKPHJGFAU56DA,30,30.64,共有部份,鋼筋混凝土造,83年2月7日,六層,,持分移轉
RPVNMLQKPHJGFAU67DA,30,144.06,住家用,鋼筋混凝土造,83年3月15日,十二層,四層 陽台,全筆移轉
RPVNMLQKPHJGFAU67DA,30,35.01,共有部份,鋼筋混凝土造,83年3月15日,十二層,,持分移轉
RPROMLPKPHJGFAU27DA,26,57.81,住家用,鋼骨造,87年7月1日,三層,一層 二層 三層,全筆移轉
RPSNMLTKPHJGFAU67DA,25,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,三層 陽台 雨遮,全筆移轉
RPOOMLPKPHJGFAU96DA,47,90.64,住家用,鋼筋混凝土加強磚造,66年10月7日,二層,一層 二層,全筆移轉
RPSNMLTKPHJGFAU67DA,25,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPSNMLTKPHJGFAU67DA,25,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPQOMLRKPHJGFAU37DA,,80.19,集合住宅,鋼筋混凝土造,113年5月10日,五層,四層 陽台,全筆移轉
RPQOMLRKPHJGFAU37DA,,42.87,共有部份,鋼筋混凝土造,113年5月10日,五層,,持分移轉
RPSNMLRKPHJGFCU67DA,27,138.59,住家用,鋼筋混凝土造,86年10月20日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLRKPHJGFAU17DA,30,103.18,住家用,鋼筋混凝土造,83年10月18日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPRNMLTKPHJGFAU57DA,22,111.98,住家用,鋼筋混凝土造,91年12月2日,十三層,十二層 陽台,全筆移轉
