編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPNMLPJPHJGFAU86CB,嘉平段,27.91,都市：農,72200000,2791026,持分移轉,15610001
RPPNMLPJPHJGFAU86CB,嘉平段,11.49,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,7818,持分移轉,15670001
RPPNMLPJPHJGFAU86CB,嘉平段,24.82,都市：農,34,1,持分移轉,15650000
RPPNMLPJPHJGFAU86CB,嘉平段,11.41,非都市：特定農業區 ; 非都市編定：農牧用地,34,1,持分移轉,15650001
RPPNMLSJPHJGFAU17CB,嘉南段,86.59,都市：住,81000000,8658654,持分移轉,03670000
RPQNMLRKPHJGFAU27CB,嘉平段,15.01,都市：農,72200000,1501245,持分移轉,15610001
RPQNMLRKPHJGFAU27CB,嘉平段,19.29,都市：住,100000,4113,持分移轉,15630000
RPQNMLRKPHJGFAU27CB,嘉平段,1.19,都市：農,26,1,持分移轉,15610000
RPQNMLRKPHJGFAU27CB,嘉平段,24.82,都市：農,34,1,持分移轉,15650000
RPQNMLRKPHJGFAU27CB,嘉平段,11.41,非都市：特定農業區 ; 非都市編定：農牧用地,34,1,持分移轉,15650001
RPTNMLPKPHJGFAU37CB,仁恥段,3.53,都市：住,10000,210,持分移轉,06000000
RPTNMLPKPHJGFAU37CB,仁恥段,28.46,都市：住,10000,210,持分移轉,06010000
RPPNMLKKPHJGFAU09CB,仁和段,23.70,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,6272,持分移轉,07360000
RPPNMLLLPHJGFAU66CB,富國段,13.05,都市：商,10000,44,持分移轉,01220000
RPQNMLNLPHJGFAU07DB,嘉平段,84.75,都市：住,4,1,持分移轉,05240000
RPQNMLMLPHJGFAU86CB,嘉平段,8.04,都市：農,72200000,804095,持分移轉,15610001
RPQNMLMLPHJGFAU86CB,嘉平段,10.33,都市：住,100000,2203,持分移轉,15630000
RPQNMLMLPHJGFAU86CB,嘉平段,1.19,都市：農,26,1,持分移轉,15610000
RPQNMLMLPHJGFAU86CB,嘉平段,24.82,都市：農,34,1,持分移轉,15650000
RPQNMLMLPHJGFAU86CB,嘉平段,11.41,非都市：特定農業區 ; 非都市編定：農牧用地,34,1,持分移轉,15650001
RPPNMLMLPHJGFAU76CB,嘉平段,11.61,都市：農,72200000,1160700,持分移轉,15610001
RPPNMLMLPHJGFAU76CB,嘉平段,14.91,都市：住,100000,3180,持分移轉,15630000
RPPNMLMLPHJGFAU76CB,嘉平段,1.19,都市：農,26,1,持分移轉,15610000
RPPNMLMLPHJGFAU76CB,嘉平段,24.82,都市：農,34,1,持分移轉,15650000
RPPNMLNLPHJGFAU86CB,國股段,29.56,都市：住,510,19,持分移轉,04310000
RPVNMLKMPHJGFAU27CB,裕民段,16.33,都市：住,100000,2467,持分移轉,05800000
RPPNMLMLPHJGFAU76CB,嘉平段,11.41,非都市：特定農業區 ; 非都市編定：農牧用地,34,1,持分移轉,15650001
RPRNMLKMPHJGFAU86CB,裕民段,16.31,都市：住,100000,2464,持分移轉,05800000
RPWNMLKMPHJGFAU37CB,福興段,110.00,都市：住,314,110,持分移轉,03220002
RPSNMLQLPHJGFAU47CB,仁恥段,41.00,都市：住,996,41,持分移轉,02610000
RPOOMLQLPHJGFAU17CB,國股段,38.89,都市：住,510,25,持分移轉,04310000
RPRNMLLJQHJGFAU76CB,仁恥段,32.82,都市：住,10000,1032,持分移轉,06420000
RPPNMLSLPHJGFAU37CB,碧雲段,106.00,都市：住,1,1,全筆移轉,03780005
RPPNMLLMPHJGFAU76CB,仁恥段,3.53,都市：住,10000,210,持分移轉,06000000
RPPNMLLMPHJGFAU76CB,仁恥段,28.46,都市：住,10000,210,持分移轉,06010000
RPQNMLSJQHJGFAU47DB,福興段,20.61,都市：住,10000,214,持分移轉,06880000
RPPNMLQLPHJGFAU27DB,稻香段,132.00,都市：住,1047,132,持分移轉,05210000
RPQNMLLMPHJGFAU96DB,新興段,35.36,都市：住,835,22,持分移轉,01300000
RPPNMLSJQHJGFAU37DB,福興段,21.67,都市：住,10000,225,持分移轉,06880000
RPRNMLNLPHJGFAU17DB,稻香段,145.00,都市：住,1047,145,持分移轉,05210000
RPVNMLLJQHJGFAU17CB,莊敬段,9.24,都市：住,100000,2791,持分移轉,04690000
RPVNMLLJQHJGFAU17CB,莊敬段,10.49,都市：住,100000,2791,持分移轉,04690006
RPTNMLSKQHJGFAU77CB,富國段,10.68,都市：商,10000,36,持分移轉,01220000
RPUNMLLJQHJGFAU07CB,仁和段,23.70,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,6272,持分移轉,07360000
RPPNMLTKQHJGFAU47CB,仁恥段,4.55,都市：住,10000,271,持分移轉,06000000
RPPNMLQJQHJGFAU07CB,慈安段,17.83,都市：住,1760,34,持分移轉,07250000
RPPNMLTKQHJGFAU47CB,仁恥段,36.72,都市：住,10000,271,持分移轉,06010000
RPPNMLQJQHJGFAU07CB,慈安段,16.17,都市：住,1760,34,持分移轉,07260000
RPWNMLLJQHJGFAU27CB,福興段,67.00,都市：住,314,67,持分移轉,03220002
RPRNMLSKQHJGFAU57CB,富國段,15.72,都市：商,10000,53,持分移轉,01220000
RPXNMLLJQHJGFAU37CB,福興段,67.00,都市：住,314,67,持分移轉,03220002
RPSNMLSKQHJGFAU67CB,富國段,15.72,都市：商,10000,53,持分移轉,01220000
RPQNMLSKQHJGFAU47CB,富國段,8.90,都市：商,10000,30,持分移轉,01220000
RPPNMLSKQHJGFAU37CB,富國段,16.02,都市：商,10000,54,持分移轉,01220000
RPVNMLNJRHJGFAU47CB,裕民段,28.54,都市：住,100000,3145,持分移轉,02490002
RPPNMLKMQHJGFAU76CB,國股段,29.56,都市：住,510,19,持分移轉,04310000
RPQNMLTKQHJGFAU57CB,嘉南段,86.59,都市：住,81000000,8658654,持分移轉,03670000
RPPNMLOKQHJGFAU07DB,富國段,4.17,都市：商,100000,1420,持分移轉,02140000
RPPNMLOKQHJGFAU07DB,富國段,9.41,都市：商,100000,1420,持分移轉,02150000
RPPNMLRJQHJGFCU37CB,玉璞段,109.47,都市：住,1,1,全筆移轉,33490000
RPQNMLRJQHJGFCU47CB,玉璞段,150.55,都市：住,1,1,全筆移轉,33490000
RPPNMLLJQHJGFCU76CB,瑞新段,94.30,都市：住,1,1,全筆移轉,00470001
