鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
玉里鎮,土地,玉昌段305地號,88.0,住,,,1130606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,23864,,0.0,0,未登記建物；,RPPNMLRKOHJGFCU27DA,0.0,0.0,0.0,無,0108
富里鄉,土地,富山段636-2地號,2900.0,,山坡地保育區,農牧用地,1130612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,1138,,0.0,0,,RPQNMLTKOHJGFCU67EA,0.0,0.0,0.0,無,0001
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌三街８３號,105.0,住,,,1130604,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830917,241.95,6,2,4,有,無,6900000,28518,,0.0,0,,RPOOMLLLOHJGFAU56DA,227.85,7.05,7.05,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９號一樓之五,20.62,農,,,1130609,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0881125,81.36000000000001,1,1,1,有,有,1050000,12906,,0.0,0,,RPQOMLLLOHJGFAU76DA,44.68,2.91,0.0,有,
花蓮市,土地,德安段628-7地號,2933.0,,,,1130611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19500000,6648,,0.0,0,包含公共設施保留地用地；,RPPNMLLKOHJGFAU09DA,0.0,0.0,0.0,無,0110
壽豐鄉,土地,豐南段1112地號,148.98,,一般農業區,農牧用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,6712,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLOHJGFAU76DA,0.0,0.0,0.0,無,
壽豐鄉,土地,豐坪段19地號,3404.0,,一般農業區,農牧用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4100000,1204,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLOHJGFAU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市商校街２６２號七樓,55.39,住,,,1130612,土地1建物1車位0,七層，屋頂突出物,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0880511,449.32000000000005,0,0,0,無,無,48000000,106828,,0.0,0,,RPUNMLOLOHJGFAU37DA,340.3,6.97,33.15,有,
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,205188,730,,0.0,0,包含公共設施保留地用地；,RPSNMLNKOHJGFCU17DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPSNMLNKOHJGFCU27DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860225,3061,,0.0,0,包含公共設施保留地用地；,TPSNMLNKOHJGFCU37DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,211668,753,,0.0,0,包含公共設施保留地用地；,RPUNMLNKOHJGFCU37DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPUNMLNKOHJGFCU47DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,887390,3158,,0.0,0,包含公共設施保留地用地；,TPUNMLNKOHJGFCU57DA,0.0,0.0,0.0,無,0111
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街５６號七樓之七,18.95,住,,,1130603,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,103.66000000000001,3,2,2,有,無,5050000,48717,,0.0,0,,RPUOMLRKOHJGFAU67DA,69.33,0.84,9.51,有,
新城鄉,房地(土地+建物),花蓮縣新城鄉光復路１０１號,109.0,住,,,1130606,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0680511,224.11,3,2,3,有,無,7700000,34358,,0.0,0,,RPXNMLOLOHJGFAU67DA,224.11,0.0,0.0,無,0117
新城鄉,房地(土地+建物),花蓮縣新城鄉新興一路５３號一樓之三,29.92,住,,,1130612,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110816,64.45,2,1,2,有,有,4300000,66718,,0.0,0,其他增建:地下室、一樓空地增建、一樓空地增建圍牆其他增建；,RPQOMLOLOHJGFAU07DA,50.64,0.0,0.0,有,0118
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路４６３巷２１號,115.6,,鄉村區,乙種建築用地,1130606,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0941004,250.17,4,3,5,有,無,11800000,47168,,0.0,0,其他增建；,RPROMLOLOHJGFAU17DA,222.89,0.0,27.28,無,
新城鄉,土地,興海段603地號,29.88,住,,,1130612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,16734,,0.0,0,地上有未辦保存登記建物門牌花蓮縣新城鄉中山路36號第三人所有買方自行與第三人處理未登記建物；,RPPNMLPLOHJGFAU96DA,0.0,0.0,0.0,無,0054
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北昌一街１５巷１１３之７號,107.69,住,,,1130604,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1110824,294.62,3,3,4,有,無,21500000,72975,,0.0,0,,RPSNMLPLOHJGFAU27DA,272.8,0.0,21.82,有,
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,205188,730,,0.0,0,包含公共設施保留地用地；,RPTNMLNKOHJGFCU27DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPTNMLNKOHJGFCU37DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860225,3061,,0.0,0,包含公共設施保留地用地；,TPTNMLNKOHJGFCU47DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,205188,730,,0.0,0,包含公共設施保留地用地；,RPVNMLNKOHJGFCU47DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPVNMLNKOHJGFCU57DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860225,3061,,0.0,0,包含公共設施保留地用地；,TPVNMLNKOHJGFCU67DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,207348,738,,0.0,0,包含公共設施保留地用地；,RPWNMLNKOHJGFCU57DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPWNMLNKOHJGFCU67DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,833060,2965,,0.0,0,包含公共設施保留地用地；,TPWNMLNKOHJGFCU77DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,205188,730,,0.0,0,包含公共設施保留地用地；,RPXNMLNKOHJGFCU67DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,604,2,,0.0,0,包含公共設施保留地用地；,SPXNMLNKOHJGFCU77DA,0.0,0.0,0.0,無,0111
玉里鎮,土地,玉璞段1645地號,281.0,都市：其他:道路用地,,,1130605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860225,3061,,0.0,0,包含公共設施保留地用地；,TPXNMLNKOHJGFCU87DA,0.0,0.0,0.0,無,0111
富里鄉,土地,鱉溪段366地號,10801.42,,山坡地保育區,農牧用地,1130614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,241,,0.0,0,,RPRNMLOLOHJGFCU27DA,0.0,0.0,0.0,無,
富里鄉,土地,鱉溪段341地號,20576.99,,山坡地保育區,農牧用地,1130614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,243,,0.0,0,,RPSNMLOLOHJGFCU37DA,0.0,0.0,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉山邊路三段１０號,125.75,,一般農業區,甲種建築用地,1130612,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造、木造,0730600,59.45,1,1,0,有,無,3300000,55509,,0.0,0,其他增建；,RPSNMLOKOHJGFAU07DA,59.45,0.0,0.0,無,0132
吉安鄉,土地,仁廉段767地號,81.1,住,,,1130614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2925000,36067,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLOHJGFAU86DA,0.0,0.0,0.0,無,0133
吉安鄉,土地,仁廉段767地號,24.95,住,,,1130614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,36072,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLOHJGFAU96DA,0.0,0.0,0.0,無,0133
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里三街１２０巷３０號,269.75,農,,,1130605,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110830,167.41,3,2,4,有,無,13400000,80043,,0.0,0,,RPOOMLOLOHJGFAU86DA,142.84,0.0,24.57,無,0135
花蓮市,房地(土地+建物),花蓮縣花蓮市東興二街１２巷３０號,105.0,住,,,1130617,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960802,203.52,3,2,4,有,無,16200000,79599,,0.0,0,其他增建；,RPQNMLPLOHJGFAU07DA,177.1,5.12,21.3,無,
壽豐鄉,土地,豐南段1308地號,657.37,,一般農業區,農牧用地,1130603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,608,,0.0,0,農作物；,RPUNMLPLOHJGFAU47DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛五街５２號,26.95,住,,,1130611,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0810303,83.16,2,2,1,有,無,6380000,76720,,0.0,0,其他增建；,RPTNMLQLOHJGFAU47DA,70.0,0.0,0.0,無,0136
吉安鄉,土地,光學段159地號,530.14,,一般農業區,農牧用地,1130618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2450000,4621,,0.0,0,,RPVOMLQLOHJGFAU77DA,0.0,0.0,0.0,無,0137
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街７１之２號,25.39,商,,,1130611,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090730,83.84,2,2,2,有,有,7370000,87906,,0.0,0,,RPPNMLRLOHJGFAU17DA,64.01,0.0,0.0,有,0138
鳳林鎮,土地,鳳信段520地號,352.64,,鄉村區,乙種建築用地,1130603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4100000,11627,,0.0,0,,RPSNMLQJOHJGFBU27DA,0.0,0.0,0.0,無,
光復鄉,土地,達莫段630地號,1328.02,,特定農業區,農牧用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,1054,,0.0,0,農作物；,RPPNMLOLOHJGFBU96DA,0.0,0.0,0.0,無,
富里鄉,土地,羅山段121-1地號,333.0,,鄉村區,乙種建築用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6600000,19820,,0.0,0,,RPQNMLOLOHJGFCU17DA,0.0,0.0,0.0,無,0139
富里鄉,土地,竹田段923-1地號,246.23,,一般農業區,丙種建築用地,1130612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2610000,10600,,0.0,0,,RPPNMLPLOHJGFCU17DA,0.0,0.0,0.0,無,
萬榮鄉,房地(土地+建物),花蓮縣萬榮鄉紅葉路９７號,433.23,,鄉村區,乙種建築用地,1130618,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0740311,70.83,2,1,1,有,無,1800000,25413,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPLOHJGFBU17EA,70.83,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路１３３之１號,39.5,商,,,1130609,土地1建物1車位0,一層，二層，騎樓,五層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0840425,169.69,2,2,1,有,有,10800000,63645,,0.0,0,其他增建；,RPXOMLOKOHJGFAU67DA,135.76,0.0,4.94,有,0140
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路１１９巷６號五樓之二,9.13,住,,,1130616,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840111,33.07,1,1,1,有,無,1570000,47475,,0.0,0,其他增建；,RPROMLLLOHJGFAU86DA,25.75,0.0,2.11,無,0141
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛二街１１８號五樓之六,9.31,住,,,1130601,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811209,32.480000000000004,1,0,1,有,無,2400000,73892,,0.0,0,其他增建；,RPUNMLQLOHJGFAU57DA,23.94,0.0,2.2,有,0142
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯二路８３號十一樓之八,4.12,住,,,1130619,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,32.15,1,0,1,有,有,2600000,80871,,0.0,0,陽台外推；,RPSNMLRLOHJGFAU47DA,17.6,0.0,2.49,有,0143
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１０２之６號,20.39,商,,,1130610,土地1建物2車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710226,242.72000000000003,3,2,2,有,無,5980000,24637,,0.0,0,其他增建；,RPTNMLRLOHJGFAU57DA,78.39,0.0,0.0,無,0144
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街１４１之２４號,4.13,商,,,1130601,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701204,99.91999999999999,3,2,2,有,無,3350000,33527,,0.0,0,,RPQNMLSLOHJGFAU37DA,81.13,0.0,0.0,無,0145
秀林鄉,土地,道拉斯段326-8地號,3654.77,,山坡地保育區,暫未編定,1130617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,137,,0.0,0,,RPTNMLSLOHJGFAU67DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中山路５７１巷３１之１號六樓之三,30.39,住,,,1130603,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130201,126.9,3,2,2,有,無,11100000,87470,坡道平面,13.75,0,,RPVNMLSLOHJGFAU87DA,63.2,0.0,6.56,有,0146
光復鄉,房地(土地+建物),花蓮縣光復鄉建國路二段１５３之１１號,95.69,,特定農業區,甲種建築用地,1130604,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0890126,143.77,4,2,3,有,無,2550000,17737,,0.0,0,,RPRNMLKLOHJGFBU76DA,134.6,0.0,9.17,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城東四街３號,132.0,住,,,1130617,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880114,213.98,4,2,3,有,無,10000000,46733,,0.0,0,其他增建；,RPPNMLRLOHJGFCU47EA,204.88,0.0,9.1,無,
新城鄉,土地,嘉新段497地號,45.0,農,,,1130603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,18889,,0.0,0,未登記建物；,RPROMLRLOHJGFAU47DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌六街２之２號,87.0,商,,,1130610,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870815,171.28,5,2,3,有,無,12000000,70061,,0.0,0,頂樓加蓋；其他增建；,RPSNMLMKOHJGFAU86DA,157.31,2.18,11.79,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市化道路１３１巷２６號,80.0,住,,,1130605,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650216,83.1,3,2,2,有,無,7980000,96029,,0.0,0,頂樓加蓋；其他增建；,RPWOMLRLOHJGFAU97DA,83.1,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里一街１號二樓之一,22.49,商,,,1130607,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070129,140.14999999999998,3,2,2,有,有,13200000,94185,,0.0,0,其他增建；,RPXNMLMJPHJGFAU37DA,91.43,0.0,10.53,有,0147
光復鄉,土地,大豐段650地號,3683.04,,山坡地保育區,農牧用地,1130612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,815,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；農作物；,RPPNMLPLOHJGFBU07DA,0.0,0.0,0.0,無,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中山路一段２０６巷１號,194.73,住,,,1130603,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000906,244.04,4,2,4,有,無,9700000,39748,,0.0,0,,RPPNMLSLOHJGFCU47DA,228.08,0.0,15.96,無,0148
玉里鎮,土地,玉璞段964地號,1117.0,都市：其他:道路用地,,,1130605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5836916,5226,,0.0,0,包含公共設施保留地用地；,RPPNMLLJPHJGFCU66DA,0.0,0.0,0.0,無,0149
玉里鎮,土地,玉璞段964地號,1117.0,都市：其他:道路用地,,,1130605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,31523,28,,0.0,0,包含公共設施保留地用地；,SPPNMLLJPHJGFCU76DA,0.0,0.0,0.0,無,0149
瑞穗鄉,土地,源南段1429地號,5659.76,,一般農業區,農牧用地,1130619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2509050,443,,0.0,0,農作物；,RPPNMLLJPHJGFCU76EA,0.0,0.0,0.0,無,
瑞穗鄉,土地,源南段1438地號,195.46,,一般農業區,農牧用地,1130619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,112500,576,,0.0,0,,RPQNMLLJPHJGFCU86EA,0.0,0.0,0.0,無,0151
吉安鄉,土地,仁廉段575地號,82.0,都市：其他:道路用地,,,1130601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,3049,,0.0,0,包含公共設施保留地用地；,RPPOMLLKOHJGFAU56DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔十二街２之３號五樓之三,25.94,住,,,1130606,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840320,111.62,3,2,2,有,有,6700000,60025,,0.0,0,公共設施含停車位陽台外推；,RPRNMLNJPHJGFAU86DA,71.48,0.6,7.46,有,0152
鳳林鎮,土地,鳳光段282-14地號,190.0,住,,,1130612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5057800,26620,,0.0,0,,RPPNMLLJPHJGFBU56DA,0.0,0.0,0.0,無,
玉里鎮,土地,玉璞段63地號,70.0,住,,,1130606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,28571,,0.0,0,,RPQNMLQLOHJGFCU37DA,0.0,0.0,0.0,無,
光復鄉,房地(土地+建物),花蓮縣光復鄉富愛街３９號,309.72,,鄉村區,乙種建築用地,1130625,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0660830,76.85,2,1,2,有,無,3880000,50488,,0.0,0,未登記建物；,RPPNMLLJPHJGFBU66EA,50.72,26.13,0.0,無,
瑞穗鄉,土地,瑞強段39地號,4196.33,,一般農業區,農牧用地,1130620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1360000,324,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLJPHJGFCU96EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市球崙二路５２巷１８號,79.0,住,,,1130613,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0951130,194.15,3,2,4,有,無,12980000,66856,,0.0,0,,RPUOMLQLOHJGFAU67DA,164.86,6.21,23.08,無,0153
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２６號十樓之九,13.2,住,,,1130602,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,87.43,2,1,1,有,有,2800000,32026,,0.0,0,,RPOOMLRLOHJGFAU17DA,54.89,0.0,4.24,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路２４９巷３６號,117.0,住,,,1130607,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130508,228.11,4,2,3,有,無,17650000,77375,,0.0,0,,RPSNMLSLOHJGFAU57DA,206.54,0.0,21.57,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市東興一街１３２號,67.1,住,,,1130603,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0711208,87.56,5,2,2,有,無,6250000,71380,,0.0,0,其他增建；,RPVNMLNJPHJGFAU27DA,87.56,0.0,0.0,無,0154
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路５０８號三樓之二,12.38,住,,,1130601,土地4建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010119,79.36,1,1,1,有,有,5300000,66784,,0.0,0,陽台外推；,RPPNMLOJPHJGFAU76DA,44.88,0.0,11.53,有,
新城鄉,土地,大漢段1228地號,63.01,,一般農業區,農牧用地,1130618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,31741,,0.0,0,未登記建物；,RPRNMLOJPHJGFAU96DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路４１１巷１２弄１號,101.0,商,,,1130607,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940624,189.42,6,1,6,有,無,16320000,86158,,0.0,0,頂樓加蓋；其他增建；,RPSNMLOJPHJGFAU07DA,174.19,0.0,15.23,無,
吉安鄉,土地,東昌段385-1地號,1024.98,農,,,1130619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,3024,,0.0,0,,RPUNMLOJPHJGFAU27DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮中山路一段８９號,94.0,住,,,1130614,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,,127.64,3,2,2,有,無,6000000,47007,,0.0,0,未登記建物；,RPQNMLLJPHJGFCU76DA,127.64,0.0,0.0,無,
富里鄉,土地,富安段660地號,109.44,住,,,1130619,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,10051,,0.0,0,,RPQNMLMJPHJGFCU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十六街４１號七樓,17.27,住,,,1130618,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831026,85.05,3,1,1,有,有,5800000,68195,,0.0,0,陽台外推；,RPUNMLRLOHJGFAU67DA,54.91,1.68,6.46,有,0155
新城鄉,房地(土地+建物),花蓮縣新城鄉民勤街３４號,100.0,住,,,1130620,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830913,133.36,5,1,2,有,無,2440000,18296,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；包含公共設施保留地用地；,RPOOMLOJPHJGFAU76DA,133.36,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１２之１號二樓之一,18.64,商,,,1130601,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130216,85.66,2,1,2,有,無,7500000,87555,,0.0,0,,RPWNMLPJPHJGFAU57DA,46.54,0.0,11.73,有,
玉里鎮,土地,玉璞段1874地號,945.0,住,,,1130625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24200000,25608,,0.0,0,包含公共設施保留地用地；,RPRNMLMJPHJGFCU96DA,0.0,0.0,0.0,無,0156
玉里鎮,土地,玉城段1742-16地號,35.0,住,,,1130620,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,847000,24200,,0.0,0,,RPSNMLMJPHJGFCU07DA,0.0,0.0,0.0,無,
玉里鎮,土地,玉城段1742-15地號,19.0,住,,,1130620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,459200,24168,,0.0,0,,RPPNMLNJPHJGFCU86DA,0.0,0.0,0.0,無,
富里鄉,房地(土地+建物),花蓮縣富里鄉富南４９之１號,1038.43,,山坡地保育區,暫未編定,1130605,土地1建物1車位0,全,二層,透天厝,農業用,木造,0801027,137.54,1,1,1,有,無,1500000,10906,,0.0,0,,RPPNMLOJPHJGFCU96DA,137.54,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶南三街３２８巷２０號,94.0,住,,,1130613,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940503,196.71,5,2,5,有,無,12500000,63545,,0.0,0,其他增建；,RPVOMLSKOHJGFAU87DA,182.56,0.0,14.15,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯二路７５號,9.04,住,,,1130603,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831115,67.62,1,1,2,有,有,5500000,81337,,0.0,0,共有部分含停車位編號T3親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWOMLLLOHJGFAU37DA,45.73,2.56,2.56,有,
